order_id,decision_id,cycle_id,signal_date,execution_date,side,quantity,order_type,limit_price,status
ORD-47B7B96FFF5E0BCDACAE,DEC-39AE705CF1B403A77C94,CYC-AAA1E0141682FF940D11,2021-10-29,2021-11-01,BUY,71400,LIMIT,1.431,FILLED
ORD-BE595DD5B6403FA63F68,DEC-40B5FB48F1F7D81BCD4C,CYC-AAA1E0141682FF940D11,2021-11-18,2021-11-19,SELL,71400,MARKET,1.461,FILLED
ORD-379D1BF9F1A39CC67311,DEC-F67AD549BCEE40EBF555,CYC-B08604DDE5B6CA48AA91,2021-11-19,2021-11-22,BUY,70200,LIMIT,1.48,FILLED
ORD-318FDC3FA3E6AAC747FF,DEC-61DB1B98DD3A8AE56192,CYC-B08604DDE5B6CA48AA91,2021-12-02,2021-12-03,SELL,70200,MARKET,1.466,FILLED
ORD-E58AF4E66253B96A24E7,DEC-9A738973F4E9E82C676F,CYC-9EF586CDEB8AE14B1775,2021-12-03,2021-12-06,BUY,69400,LIMIT,1.484,FILLED
ORD-AF14FAF333BD2C56DED2,DEC-24A6BEB5CA5A231457DB,CYC-9EF586CDEB8AE14B1775,2021-12-15,2021-12-16,SELL,69400,MARKET,1.463,FILLED
ORD-DBFEADC77C364DD7D623,DEC-B46C55608FDC92CE70ED,CYC-5EB4458A3A64F1C4262D,2021-12-16,2021-12-17,BUY,69300,LIMIT,1.465,FILLED
ORD-529D7663750E12E97A89,DEC-C28F394ABD5943E255D3,CYC-5EB4458A3A64F1C4262D,2021-12-23,2021-12-24,SELL,69300,MARKET,1.415,FILLED
ORD-6FDA3F5DA8B450FC0B5D,DEC-23FD75F76971C20BA25D,CYC-619165BDB229AD971F0A,2021-12-30,2021-12-31,BUY,69300,LIMIT,1.416,UNFILLED
ORD-0129F9BB72AAA4833212,DEC-AA4FBD582A36E2B252C3,CYC-619165BDB229AD971F0A,2021-12-31,2022-01-04,BUY,68300,LIMIT,1.436,FILLED
ORD-2D99197CD03CE410222C,DEC-2C9289A943A82B372BEF,CYC-619165BDB229AD971F0A,2022-01-05,2022-01-06,SELL,68300,MARKET,1.372,FILLED
ORD-83E3551B0C990DB68A97,DEC-E0C051B247F2E0A4F5B8,CYC-056EA59E00E0457514E7,2022-01-13,2022-01-14,BUY,70100,LIMIT,1.336,FILLED
ORD-0BD5899F94FCE7ED2E8E,DEC-B86758974AAB8A028B79,CYC-056EA59E00E0457514E7,2022-01-20,2022-01-21,SELL,70100,MARKET,1.345,FILLED
ORD-47A7D0CCD6EB4DDA3E18,DEC-42E0C0597A797302550C,CYC-7F5B7D497D1B7B485C36,2022-02-23,2022-02-24,BUY,74600,LIMIT,1.264,FILLED
ORD-C237096D0C6509205CC4,DEC-D5D1D73EAB51C66CB7F6,CYC-7F5B7D497D1B7B485C36,2022-03-03,2022-03-04,SELL,74600,MARKET,1.244,FILLED
ORD-800B470256C8B599BF0C,DEC-3404A952D077569B8C17,CYC-03586D99D23356B0DA4D,2022-03-21,2022-03-22,BUY,78300,LIMIT,1.184,FILLED
ORD-DC8F73E5EB20AFA375B8,DEC-D766E3998CF81F1C61A5,CYC-03586D99D23356B0DA4D,2022-03-24,2022-03-25,SELL,78300,MARKET,1.167,FILLED
ORD-0CD93D24E93AA5474C49,DEC-0E06ABA41616F8332B49,CYC-E261F76F93A556241368,2022-05-05,2022-05-06,BUY,93300,LIMIT,0.983,FILLED
ORD-2F99A0163592D0D9ED69,DEC-BB6865F371DE56D3D8E8,CYC-E261F76F93A556241368,2022-06-22,2022-06-23,SELL,93300,MARKET,1.096,FILLED
ORD-57DB39033069E5618481,DEC-7612EBB4A9B5906E2BAB,CYC-27A48D7980E9B6F02874,2022-06-23,2022-06-24,BUY,93900,LIMIT,1.115,UNFILLED
ORD-115A2E5E1468346E7B7E,DEC-1364A17CA9DB7E44EF41,CYC-27A48D7980E9B6F02874,2022-06-24,2022-06-27,BUY,92100,LIMIT,1.137,FILLED
ORD-7C58D966D1FEDA10C537,DEC-C15136EA2C51ACCFCA3F,CYC-27A48D7980E9B6F02874,2022-07-11,2022-07-12,SELL,92100,MARKET,1.114,FILLED
ORD-9CC009583A82789B7059,DEC-89E6C9825A04E8309607,CYC-4D9447AD4A02039570A4,2022-07-21,2022-07-22,BUY,90400,LIMIT,1.13,FILLED
ORD-3C2873AAF70C49C13AA2,DEC-646A2D762D68C61AF415,CYC-4D9447AD4A02039570A4,2022-08-16,2022-08-17,SELL,90400,MARKET,1.173,FILLED
ORD-769E4D92898393504722,DEC-E21221D6C1B0CC6CDF5F,CYC-8F9D9FD659A646FD372D,2022-08-17,2022-08-18,BUY,90600,LIMIT,1.169,FILLED
ORD-CCA3F7CD926F165105F3,DEC-420097E6CB6E1C7C14BE,CYC-8F9D9FD659A646FD372D,2022-08-22,2022-08-23,SELL,90600,MARKET,1.142,FILLED
ORD-4C3914AFE04BB07BC1A5,DEC-9F5B7E5A7E80A1F6FB86,CYC-A88EFC9F89EAE577F3B3,2022-10-17,2022-10-18,BUY,104200,LIMIT,0.99,FILLED
ORD-8F60D66A2C2BDB2EA5B7,DEC-B2D1DB30CA09CD7FDF3C,CYC-A88EFC9F89EAE577F3B3,2022-11-21,2022-11-22,SELL,104200,MARKET,1.062,FILLED
ORD-339F1ABBEA16DBB8C1CE,DEC-44D3A6D029E17970BEF4,CYC-2B921BB003B4F676271E,2022-12-02,2022-12-05,BUY,106200,LIMIT,1.04,FILLED
ORD-2A9ECDF617CEBCA4CF2D,DEC-93CABFB8A33FB214EF8F,CYC-2B921BB003B4F676271E,2022-12-07,2022-12-08,SELL,106200,MARKET,1.03,FILLED
ORD-B74096456E99B3BCCE30,DEC-9C92041730C44B72D18C,CYC-7165796AC88DC8DC306D,2022-12-12,2022-12-13,BUY,105500,LIMIT,1.032,FILLED
ORD-C11FEE7FB42F4EDE3B37,DEC-2816CBA241804935F802,CYC-7165796AC88DC8DC306D,2022-12-15,2022-12-16,SELL,105500,MARKET,1.014,FILLED
ORD-2E8809DE821BCE6E15D2,DEC-C320FC436BEB2870AA95,CYC-0B7A2704CE043F949618,2022-12-27,2022-12-28,BUY,108300,LIMIT,0.987,FILLED
ORD-381D592A3CC3751BF149,DEC-B639F236926F593A8A88,CYC-0B7A2704CE043F949618,2023-01-11,2023-01-12,SELL,108300,MARKET,0.998,FILLED
ORD-E4EDD5A4386C32295C6B,DEC-C6BA047A5EA96EC405F4,CYC-85365FD95FC0A00AC91B,2023-01-12,2023-01-13,BUY,108600,LIMIT,0.996,FILLED
ORD-2D08762E40C98839EAED,DEC-31E3C8F120E7A4A83E1A,CYC-85365FD95FC0A00AC91B,2023-02-08,2023-02-09,SELL,108600,MARKET,1.036,FILLED
ORD-76C55418FE4C1BDBD390,DEC-9E361CF8AE1730B5B8C6,CYC-C8D5E7C0A280B95E411C,2023-02-09,2023-02-10,BUY,105300,LIMIT,1.063,FILLED
ORD-E8EFF1EFDC427AAD1449,DEC-2F03DBC4972EF1D1C241,CYC-C8D5E7C0A280B95E411C,2023-02-17,2023-02-20,SELL,105300,MARKET,1.011,FILLED
ORD-9B78B4C0BA26D4C86E07,DEC-93FCA0F66C0E2F83EC08,CYC-5344E176408944F292D0,2023-02-21,2023-02-22,BUY,104400,LIMIT,1.019,FILLED
ORD-D682E9B601A9693BE4B7,DEC-929F7F772F15C5967489,CYC-5344E176408944F292D0,2023-02-27,2023-02-28,SELL,104400,MARKET,1.011,FILLED
ORD-025DA6325A9A9D468A87,DEC-7D9F7C9944D4EF2AAE04,CYC-3B3321CF170C22DD9DFC,2023-03-01,2023-03-02,BUY,104400,LIMIT,1.018,FILLED
ORD-0EC7CD7EA7A3E9DF6DD0,DEC-A16B0124A384D6777516,CYC-3B3321CF170C22DD9DFC,2023-03-07,2023-03-08,SELL,104400,MARKET,1.015,FILLED
ORD-F5F9A71ED2AB2AF0183F,DEC-6E47179CC84A6FEA4119,CYC-646BBAEA3DBE6B7FF0FF,2023-03-09,2023-03-10,BUY,103200,LIMIT,1.023,FILLED
ORD-5C94AD3DCF6881AF4272,DEC-1A55EFCF51217B4331EC,CYC-646BBAEA3DBE6B7FF0FF,2023-03-16,2023-03-17,SELL,103200,MARKET,1.014,FILLED
ORD-9D1732815BA99C373B1F,DEC-FC95915671FA4BF708CA,CYC-A78D19E73249C391ACEC,2023-03-17,2023-03-20,BUY,102000,LIMIT,1.037,FILLED
ORD-D048A78D54DA6544B4E9,DEC-5950FA50CC5749F5D287,CYC-A78D19E73249C391ACEC,2023-04-21,2023-04-24,SELL,102000,MARKET,1.142,FILLED
ORD-5932F24F69B91C9C3F7E,DEC-D1112999A2E59F5298AA,CYC-3A0D450BB90EA1F2BC80,2023-05-16,2023-05-17,BUY,110300,LIMIT,1.049,FILLED
ORD-EA92A6AB7572A8884E0F,DEC-EF44315324E49C340524,CYC-3A0D450BB90EA1F2BC80,2023-05-23,2023-05-24,SELL,110300,MARKET,1.04,FILLED
ORD-EC6E74EDCBEE24179699,DEC-09E0BBCF3B9D051FE477,CYC-287E89B7EC5CFE23688A,2023-05-25,2023-05-26,BUY,109800,LIMIT,1.044,UNFILLED
ORD-6E02A64FFDFB7CFAB0CD,DEC-1A2BC49D67DB752E0174,CYC-287E89B7EC5CFE23688A,2023-05-26,2023-05-29,BUY,107500,LIMIT,1.066,FILLED
ORD-7CEA3164090A73E4FFAC,DEC-CA47799B4BB08103FFE8,CYC-287E89B7EC5CFE23688A,2023-06-06,2023-06-07,SELL,107500,MARKET,1.048,FILLED
ORD-113CD81A1AC65C069909,DEC-4F30F53DD5FF6AF3FDE3,CYC-76C1930C58A85AD4AA19,2023-06-09,2023-06-12,BUY,107000,LIMIT,1.056,FILLED
ORD-879CBF9B6B1A562EF6DE,DEC-BA2CE6512352C15F0F50,CYC-76C1930C58A85AD4AA19,2023-06-26,2023-06-27,SELL,107000,MARKET,1.035,FILLED
ORD-AA9642A9B646943230E5,DEC-9901CF4405B8BC9064F5,CYC-4E007E948BF934266B09,2023-06-27,2023-06-28,BUY,107100,LIMIT,1.036,FILLED
ORD-A062CC27286A194A491F,DEC-651D503CBB98FEDDA32F,CYC-4E007E948BF934266B09,2023-07-05,2023-07-06,SELL,107100,MARKET,1.03,FILLED
ORD-E7DC259AA9ABBA1E9CAB,DEC-0196BBCC445EC61E1240,CYC-2D3FC9458D53BD8F250E,2023-07-31,2023-08-01,BUY,110900,LIMIT,0.993,FILLED
ORD-B25703798AEB7F940B60,DEC-E5D13266EBA6F0A66521,CYC-2D3FC9458D53BD8F250E,2023-08-08,2023-08-09,SELL,110900,MARKET,0.989,FILLED
ORD-219D7521F60E66B5A1E3,DEC-BF64FC8A4761E24DB9A6,CYC-48D9651C042B8251B360,2023-08-30,2023-08-31,BUY,113700,LIMIT,0.963,FILLED
ORD-32D3416F17DA56F48F5C,DEC-06833D05895D664E4B27,CYC-48D9651C042B8251B360,2023-09-07,2023-09-08,SELL,113700,MARKET,0.921,FILLED
ORD-C49A60D67A221D88DFEF,DEC-8454F39123C22BB0F991,CYC-3F32A7088BA61B62FF4B,2023-09-27,2023-09-28,BUY,115800,LIMIT,0.903,FILLED
ORD-F683B205A151D49BFDC3,DEC-67B61E8E29F036208AF8,CYC-3F32A7088BA61B62FF4B,2023-10-16,2023-10-17,SELL,115800,MARKET,0.895,FILLED
ORD-1D991757062B12C52A0F,DEC-26A5ECCCD26B336C8145,CYC-8929EDE9C5667EAEF4CC,2023-10-27,2023-10-30,BUY,117300,LIMIT,0.884,FILLED
ORD-0BD871606F8397A7042D,DEC-BD4B8A0E684EA44ACE58,CYC-8929EDE9C5667EAEF4CC,2023-11-21,2023-11-22,SELL,117300,MARKET,0.907,FILLED
ORD-D613D077E2CF367B678E,DEC-5B7BC0748AD3C5B8C0F2,CYC-6B032AD84CC964AD7661,2023-12-08,2023-12-11,BUY,120200,LIMIT,0.886,FILLED
ORD-D7B37E6C758370EE6F72,DEC-1C0734B8BF678313C125,CYC-6B032AD84CC964AD7661,2023-12-13,2023-12-14,SELL,120200,MARKET,0.882,FILLED
ORD-DB3F9301F1647BA11C63,DEC-AD5851B5DD7E6C1A2A10,CYC-A0683CBCD546FB3F3128,2023-12-22,2023-12-25,BUY,124000,LIMIT,0.864,FILLED
ORD-1AE35122F50D9FF560F0,DEC-A1D71D8B300252045D1F,CYC-A0683CBCD546FB3F3128,2023-12-27,2023-12-28,SELL,124000,MARKET,0.849,FILLED
ORD-78A0A690AB1B37673F6D,DEC-A3280FA5360FEAE2C7C6,CYC-1F21A8ACAB130B0096B9,2023-12-28,2023-12-29,BUY,120800,LIMIT,0.871,FILLED
ORD-C9468120166A2517A259,DEC-32FB3C21CFDAE5D7FF95,CYC-1F21A8ACAB130B0096B9,2024-01-03,2024-01-04,SELL,120800,MARKET,0.851,FILLED
ORD-D1638B7F0E054D6B208A,DEC-7652CBA663DC4C9D5308,CYC-29FB32C9F945C4154ED7,2024-02-07,2024-02-08,BUY,135000,LIMIT,0.761,UNFILLED
ORD-15CEA30D6345157FFB4C,DEC-B0F0FC97FB30FFB0440F,CYC-29FB32C9F945C4154ED7,2024-02-08,2024-02-19,BUY,133400,LIMIT,0.77,FILLED
ORD-392A10DDED331CC214FF,DEC-B8D90F313FC53FA8C4CE,CYC-29FB32C9F945C4154ED7,2024-03-07,2024-03-08,SELL,133400,MARKET,0.813,FILLED
ORD-5380FD895502E944C1B9,DEC-FA46A8EC5466F9D09E9E,CYC-2FF3EB669AEEB2611D77,2024-03-08,2024-03-11,BUY,132200,LIMIT,0.821,FILLED
ORD-D72039B1497C4BB5693C,DEC-39FC1F2F8687DA89A055,CYC-2FF3EB669AEEB2611D77,2024-03-14,2024-03-15,SELL,132200,MARKET,0.824,FILLED
ORD-0D02EFED0C915FA9D5B8,DEC-6E4E802025DE3B527FCA,CYC-744CCE297293D023F925,2024-04-18,2024-04-19,BUY,142600,LIMIT,0.764,FILLED
ORD-A663DE54C7BE9B15E02B,DEC-48FCEA03B5FF277B3E0C,CYC-744CCE297293D023F925,2024-04-25,2024-04-26,SELL,142600,MARKET,0.751,FILLED
ORD-02166C13755DA6A90818,DEC-6EAF28AEBD2F9DDF0062,CYC-C559190BB91CEC6433F7,2024-04-26,2024-04-29,BUY,139700,LIMIT,0.771,FILLED
ORD-973DF13986B7B3364771,DEC-FB692D1012625804742C,CYC-C559190BB91CEC6433F7,2024-05-13,2024-05-14,SELL,139700,MARKET,0.781,FILLED
ORD-5D0CBA28333CB0133CCA,DEC-4FCEAE7C484863BE3B79,CYC-1B3F883ACFE7B85F49D9,2024-05-31,2024-06-03,BUY,143400,LIMIT,0.761,FILLED
ORD-1F1E14160EA6D5B922DC,DEC-C96DCADA6743C9DD76FF,CYC-1B3F883ACFE7B85F49D9,2024-06-25,2024-06-26,SELL,143400,MARKET,0.735,FILLED
ORD-1789BD31B1468216D1B2,DEC-50C92DCD98A34C6F179B,CYC-A5B08E3B1ACBDBC72EA4,2024-07-10,2024-07-11,BUY,144600,LIMIT,0.727,UNFILLED
ORD-C0DF4D5784B00D18BA09,DEC-B7FBF27FD3607B3C80E3,CYC-A5B08E3B1ACBDBC72EA4,2024-07-11,2024-07-12,BUY,142800,LIMIT,0.736,FILLED
ORD-A60BCE27BD6A724180D3,DEC-7F148CF428363737BE9D,CYC-A5B08E3B1ACBDBC72EA4,2024-07-23,2024-07-24,SELL,142800,MARKET,0.739,FILLED
ORD-FEDC25CC11E30B1059D4,DEC-8E00297DFB1D11D16BFD,CYC-26105522ED113F38F253,2024-07-31,2024-08-01,BUY,139000,LIMIT,0.763,FILLED
ORD-EC57471FB9BD0B0BC7E0,DEC-BADB8C25F8A8BEEA8895,CYC-26105522ED113F38F253,2024-08-05,2024-08-06,SELL,139000,MARKET,0.722,FILLED
ORD-AD7FB3102F6B25D34855,DEC-1AF36A893330C7508C43,CYC-8D9BC752629049DA7687,2024-09-24,2024-09-25,BUY,148200,LIMIT,0.684,FILLED
ORD-42206D4C2F2D6AE73B6F,DEC-2418815BF835CF49A2F5,CYC-8D9BC752629049DA7687,2024-10-30,2024-10-31,SELL,148200,MARKET,0.981,FILLED
ORD-FDE7AEC6262608630EE2,DEC-2ADC8A051D2D7B43E996,CYC-79E504685ABD3B4FBB5A,2024-11-05,2024-11-06,BUY,142500,LIMIT,1.019,FILLED
ORD-5DE21B397D4F113ACE9D,DEC-35627F2F026E85AC33A1,CYC-79E504685ABD3B4FBB5A,2024-11-15,2024-11-18,SELL,142500,MARKET,1.012,FILLED
ORD-C0EC9AD426DB7DFD8A50,DEC-84C97276924532BB1C24,CYC-B8C451D0283F922034A6,2024-12-02,2024-12-03,BUY,138600,LIMIT,1.041,FILLED
ORD-7B0A285648BD95A03B94,DEC-2C87D71ED1C968C60B47,CYC-B8C451D0283F922034A6,2024-12-05,2024-12-06,SELL,138600,MARKET,1.027,FILLED
ORD-352971971F4A45194608,DEC-910748BDDE511A59DEFD,CYC-88D4650CAB245A8F16BD,2024-12-10,2024-12-11,BUY,137700,LIMIT,1.036,FILLED
ORD-7A1FA0A625FA7C84DD6B,DEC-28566FF8A36E37D65DFF,CYC-88D4650CAB245A8F16BD,2024-12-13,2024-12-16,SELL,137700,MARKET,1.015,FILLED
ORD-5B45A846A367E76D4C05,DEC-908ED6F7419814779F3E,CYC-95CD200A8757421803A4,2024-12-20,2024-12-23,BUY,134900,LIMIT,1.035,FILLED
ORD-EEFA1576244A5324BB48,DEC-52287DFEAFA4FF642535,CYC-95CD200A8757421803A4,2024-12-31,2025-01-02,SELL,134900,MARKET,1.014,FILLED
ORD-D1B02D2C3FB60145DEDD,DEC-56465C3C43D9C4276D4C,CYC-06465B64AB8791C30CEF,2025-01-07,2025-01-08,BUY,137500,LIMIT,0.99,FILLED
ORD-B27073A8EA2AAA94CFA2,DEC-EE189FC0693C723DEFEF,CYC-06465B64AB8791C30CEF,2025-01-13,2025-01-14,SELL,137500,MARKET,0.975,FILLED
ORD-291D2812B3F77DD678AB,DEC-8BCF61A16554BB424A3C,CYC-431ED0FD9EA4116F77A8,2025-01-14,2025-01-15,BUY,135300,LIMIT,1.005,FILLED
ORD-1A7347AF31C1255A9C0B,DEC-70DA89951379A60FAB6D,CYC-431ED0FD9EA4116F77A8,2025-03-11,2025-03-12,SELL,135300,MARKET,1.126,FILLED
ORD-CFBD7FDB69192E557D7F,DEC-B0A3D3F50362F6655C2D,CYC-E68289EDF899100EE6D8,2025-04-11,2025-04-14,BUY,148400,LIMIT,1.035,FILLED
ORD-AF61D128DDDEF58FCA8D,DEC-C42072C439542CF5764D,CYC-E68289EDF899100EE6D8,2025-04-23,2025-04-24,SELL,148400,MARKET,1.036,FILLED
ORD-D02C5DB3CD0713FFB06F,DEC-BD3FBCB2602A0B55B02F,CYC-9913C7D0CB0EDE92F2F4,2025-05-08,2025-05-09,BUY,146100,LIMIT,1.051,FILLED
ORD-A7AC85CA8D84058FB4CC,DEC-CB988F916B025D3DD2B1,CYC-9913C7D0CB0EDE92F2F4,2025-05-15,2025-05-16,SELL,146100,MARKET,1.023,FILLED
ORD-42EFABFDA7CB52C99076,DEC-746C99F78D7E8B46B218,CYC-0154161DB24CBDC583A9,2025-06-05,2025-06-06,BUY,146000,LIMIT,1.025,FILLED
ORD-FBFC9566B63F91C5063D,DEC-1BD36C17C37FAFA7AD63,CYC-0154161DB24CBDC583A9,2025-06-10,2025-06-11,SELL,146000,MARKET,1.007,FILLED
ORD-EEBFB079AF1E96388C4F,DEC-CB5E42746AE49029A9EA,CYC-1A0A96E5DECB08154D24,2025-06-24,2025-06-25,BUY,146700,LIMIT,1.003,FILLED
ORD-60651DF1FBFB4D18DF85,DEC-14B0E005BBE3E402241C,CYC-1A0A96E5DECB08154D24,2025-07-09,2025-07-10,SELL,146700,MARKET,1.009,FILLED
ORD-E9951881145A69517A2D,DEC-08A023E3CF6BFCA3E217,CYC-230BEE47CE8A8D73EB40,2025-07-11,2025-07-14,BUY,144800,LIMIT,1.02,FILLED
ORD-CBC2BB4D6885670D00A1,DEC-7954584F30BD371B8837,CYC-230BEE47CE8A8D73EB40,2025-09-08,2025-09-09,SELL,144800,MARKET,1.297,FILLED
ORD-3EA43912A4E7F5056DD3,DEC-2237429AF14A281BBC98,CYC-A37BBA90FBB784BFAC3F,2025-09-10,2025-09-11,BUY,143500,LIMIT,1.29,FILLED
ORD-E2319E23E5687AA82FF7,DEC-0201AEEB60DEF16BC4EC,CYC-A37BBA90FBB784BFAC3F,2025-10-14,2025-10-15,SELL,143500,MARKET,1.451,FILLED
ORD-C81B1A1924AD459E2AAA,DEC-7BE5338EB31433093074,CYC-D38D888866893624A4E1,2025-10-24,2025-10-27,BUY,139500,LIMIT,1.487,FILLED
ORD-C95AFAF7BD02D028CA8B,DEC-04F29CED405676C3C2BE,CYC-D38D888866893624A4E1,2025-10-30,2025-10-31,SELL,139500,MARKET,1.488,FILLED
ORD-E7AD079EB759B2117B1B,DEC-9A956D36D5E33AC48169,CYC-4A411629F932A4D2E395,2025-12-01,2025-12-02,BUY,151500,LIMIT,1.36,FILLED
ORD-2DBBAC6E209CCCF0F930,DEC-D966F9BBE45A65CC25BC,CYC-4A411629F932A4D2E395,2025-12-04,2025-12-05,SELL,151500,MARKET,1.349,FILLED
ORD-6EB669DB08A224746A62,DEC-814FC5EC545A8FEBE8B2,CYC-76DD9BB67B8C475A8339,2025-12-05,2025-12-08,BUY,151700,LIMIT,1.351,UNFILLED
ORD-FF6EFB637D5D085A4AA4,DEC-E1FB04F5EA55609ACDCB,CYC-76DD9BB67B8C475A8339,2025-12-08,2025-12-09,BUY,148900,LIMIT,1.376,FILLED
ORD-523F1A3997A004C86215,DEC-97D36250BF235BC44D9D,CYC-76DD9BB67B8C475A8339,2025-12-11,2025-12-12,SELL,148900,MARKET,1.35,FILLED
ORD-A525DE96344C69478F09,DEC-1C14C8F47615E04C474E,CYC-13A161118CF3AF629B07,2025-12-17,2025-12-18,BUY,149800,LIMIT,1.351,FILLED
ORD-C5BB9BB1CC24B1A6DF5E,DEC-367333D675B7EABA5250,CYC-13A161118CF3AF629B07,2025-12-24,2025-12-25,SELL,149800,MARKET,1.378,FILLED
ORD-CF2B77066D37DB114931,DEC-4737247C1446A7D603CE,CYC-154EF24A8BE6FC9708E9,2025-12-25,2025-12-26,BUY,150600,LIMIT,1.376,FILLED
ORD-ED94DAA24F8F4936451E,DEC-64BCDEAEA60F43336574,CYC-154EF24A8BE6FC9708E9,2026-01-29,2026-01-30,SELL,150600,MARKET,1.54,FILLED
ORD-7B3CA19A1C9B50E7915F,DEC-77EAF7DB077128FA66E1,CYC-7213674A24793F81B09F,2026-02-25,2026-02-26,BUY,153700,LIMIT,1.503,FILLED
ORD-4102614C589D1BB380A2,DEC-EDE0D1855A1AFA8E558A,CYC-7213674A24793F81B09F,2026-03-02,2026-03-03,SELL,153700,MARKET,1.496,FILLED
ORD-671DA1A2AFE1327483ED,DEC-C653759306514B1D4E6C,CYC-F31C4EEE1F6E698FB71B,2026-04-01,2026-04-02,BUY,173300,LIMIT,1.326,FILLED
ORD-2E3AB4944BE1437EE6B3,DEC-FC2535095EA9AC3C7167,CYC-F31C4EEE1F6E698FB71B,2026-06-01,2026-06-02,SELL,173300,MARKET,1.702,FILLED
ORD-94821C267DB219848E87,DEC-ABC5DD4D3978EBFE0280,CYC-776879255E0EB79615FC,2026-06-09,2026-06-10,BUY,174300,LIMIT,1.701,FILLED
ORD-6003978A1A849C823160,DEC-FB2C51AE5E40D3157A61,CYC-776879255E0EB79615FC,2026-06-12,2026-06-15,SELL,174300,MARKET,1.701,FILLED
ORD-ACEBD153064A069DB476,DEC-32CE1BE0641684CDBEEE,CYC-75B1325F2F626AE6C7AC,2026-06-16,2026-06-17,BUY,168000,LIMIT,1.797,FILLED
ORD-B66556C4F6F08ABDF7EE,DEC-ABA9CA5BA83378388C76,CYC-75B1325F2F626AE6C7AC,2026-07-13,2026-07-14,SELL,168000,MARKET,2.036,FILLED
ORD-9DA6D7CA4B2E54B51500,DEC-4FBFCDF4B0441AC3A8D7,CYC-9AE04700F46C25EEFD8C,2026-08-04,2026-08-05,BUY,208300,LIMIT,1.655,FILLED
ORD-31877DCB828285852CEF,DEC-1EEF6AA4D48C54461312,CYC-9AE04700F46C25EEFD8C,2026-08-14,2026-08-17,SELL,208300,MARKET,1.758,FILLED
