mechanism_id,trade_date,event_time,first_hour_open,first_hour_close,first_hour_return,first_hour_vwap,vwap_deviation,path_efficiency,directional_efficiency_score,first_hour_volume,activity_ratio,VWAP_DEVIATION_REVERSION_score,VWAP_DEVIATION_REVERSION_threshold,VWAP_DEVIATION_REVERSION_event,direction,DIRECTIONAL_EFFICIENCY_CONTINUATION_score,DIRECTIONAL_EFFICIENCY_CONTINUATION_threshold,DIRECTIONAL_EFFICIENCY_CONTINUATION_event,ABNORMAL_ACTIVITY_CONTINUATION_score,ABNORMAL_ACTIVITY_CONTINUATION_threshold,ABNORMAL_ACTIVITY_CONTINUATION_event
VWAP_DEVIATION_REVERSION,2021-05-25,2021-05-25 10:30:00,2.0403037,2.0560005,0.007693364473142061,2.0447192054658605,0.005517283010783469,0.23981118013728073,0.0018449548135304268,161492329.646807,1.1356653624347512,0.005517283010783469,0.003940392855744657,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-06-01,2021-06-01 10:30:00,2.0946819,2.0775836,-0.008162719122173034,2.0864907908426136,-0.004268981622974954,0.19793799709334117,0.0016157122738784464,216424088.47663218,1.6076049261442868,0.004268981622974954,0.0039203421102355085,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-06-10,2021-06-10 10:30:00,2.0896365,2.105053,0.007377598926894491,2.096932294296233,0.0038726599451281984,0.2369661674438496,0.001748241342644045,133948626.47163753,0.8828300560724458,0.0038726599451281984,0.003598894414319348,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-06-21,2021-06-21 10:30:00,2.0823487,2.10225,0.009557140934177033,2.09253701628833,0.004641726113356226,0.39391114784473785,0.003764664355495605,178032821.9764538,1.2333023059043027,0.004641726113356226,0.0031563010507900946,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-07-07,2021-07-07 10:30:00,2.088235,2.10225,0.006711409395973256,2.095301733381597,0.0033161174391764803,0.21808065348680977,0.001463628546891363,108839100.96325366,0.8210270508116051,0.0033161174391764803,0.002930004797519342,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-07-12,2021-07-12 10:30:00,2.1451359,2.166719,0.010061413824643983,2.1542028783880047,0.0058100941826617625,0.2962715520674588,0.0029809106898202598,218486621.47698894,1.669421239789611,0.0058100941826617625,0.002930004797519342,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-07-15,2021-07-15 10:30:00,2.1672796,2.1546661,-0.005819968960165567,2.1618277670632677,-0.0033127833643271654,0.19819186697257665,0.0011534705139376593,167210488.76204067,1.2505730012994256,0.0033127833643271654,0.002930004797519342,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-07-19,2021-07-19 10:30:00,2.1641963,2.166719,0.0011656521176013346,2.174459765938117,-0.003559857054783233,0.031062251850983685,3.620777964756511e-05,144449161.61255798,1.1065830721003136,0.003559857054783233,0.002930004797519342,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-07-27,2021-07-27 10:30:00,2.1602721,2.1566282,-0.0016867782535355813,2.168610067236853,-0.005525136776718842,0.04222447667831335,7.122332902789927e-05,315183613.98501605,2.3572690984868494,0.005525136776718842,0.0028619865697527835,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-07-28,2021-07-28 10:30:00,2.1030909,2.096644,-0.003065440490470639,2.086130999797013,0.005039472690837599,0.03132860993141301,9.603598939391403e-05,1031571202.283268,7.715156531414346,0.005039472690837599,0.0028619865697527835,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-03,2021-08-03 10:30:00,2.1577494,2.1445753,-0.006105481943361912,2.1531720171665745,-0.003992582616732632,0.14429568545809468,0.0008809947020694272,241806414.55583304,1.5424811383362091,0.003992582616732632,0.0028619865697527835,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-04,2021-08-04 10:30:00,2.1437344,2.1669993,0.010852510460251041,2.1586060529793367,0.003888271789601827,0.44668622849132683,0.004847666967152211,129716732.07277916,0.7909040681107278,0.003888271789601827,0.0029382457986040778,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-10,2021-08-10 10:30:00,2.1897036,2.2062413000000003,0.007552483358935103,2.1970556422293384,0.0041808944635290946,0.2608017965796433,0.0019697012286481338,130195501.24866216,0.7938232018480734,0.0041808944635290946,0.0028619865697527835,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-12,2021-08-12 10:30:00,2.2202563,2.2331501,0.005807347557126752,2.2262687650260014,0.003090972250117563,0.20579510808713444,0.001195123718218456,132738287.5490546,0.8467364493020466,0.003090972250117563,0.0029382457986040778,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-13,2021-08-13 10:30:00,2.231188,2.2404379,0.004145728643216051,2.230347703685333,0.004524046317080588,0.202324574017154,0.0008387827817294014,99586650.01783803,0.6702393701231316,0.004524046317080588,0.0030034612866033927,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-18,2021-08-18 10:30:00,2.1714841,2.1852188,0.006325029043500852,2.1757018996765365,0.0043741747547667575,0.19532824102674456,0.001235456797510094,264350338.92258295,1.8521231950601114,0.0043741747547667575,0.0030437549530807906,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-19,2021-08-19 10:30:00,2.1784916,2.1644766,-0.006433350488934675,2.1711313728887847,-0.003065117556626862,0.19045101837472206,0.001225238152179125,212359218.69425616,1.3546377170737574,0.003065117556626862,0.0030437549530807906,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-20,2021-08-20 10:30:00,2.180734,2.1821355,0.0006426735218507673,2.174263710566497,0.003620439137739906,0.01750867803073361,1.1252363772962726e-05,162860849.09026045,0.9406872078807965,0.003620439137739906,0.003071581229999537,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-23,2021-08-23 10:30:00,2.1812946,2.2084837,0.012464662040606367,2.197213146562287,0.005129476607832473,0.4375208811455738,0.005453549919187884,174090973.9564752,1.0757254247210444,0.005129476607832473,0.0031464250286699635,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-24,2021-08-24 10:30:00,2.217173,2.228385,0.005056890012642201,2.216742012196565,0.005252297172776421,0.17087001063569587,0.0008640708502437171,145009015.34070638,0.8607106738852305,0.005252297172776421,0.003313616883039494,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-08-30,2021-08-30 10:30:00,2.262021,2.2827632,0.009169764560099214,2.2725830252206745,0.004479561215739114,0.3202889155185319,0.002936973946514445,112459511.23795933,0.8489082624394974,0.004479561215739114,0.003313616883039494,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-09-01,2021-09-01 10:30:00,2.284445,2.259218,-0.011042944785275899,2.2738568477832275,-0.006437893307794984,0.19546369412704986,0.002158494781771069,138240813.41419908,1.0637499562649095,0.006437893307794984,0.0033770523430781685,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-09-02,2021-09-02 10:30:00,2.2600589,2.2855662,0.011286121790896608,2.2749875935673387,0.004649962251474626,0.3964067220475719,0.004473894543758996,101256550.12486622,0.7717485727536412,0.004649962251474626,0.0035750025755224013,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-09-07,2021-09-07 10:30:00,2.3088311,2.3351793,0.011411921816195214,2.323916893639564,0.004846303407518793,0.38782294640620185,0.004425805142914042,120760970.38886908,0.9204057063669151,0.004846303407518793,0.0035750025755224013,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-09-14,2021-09-14 10:30:00,2.404974,2.4136633,0.0036130536130536406,2.3977288039422744,0.006645662358281124,0.08906982614163612,0.000321814057155098,101826257.58116305,0.7816353766091796,0.006645662358281124,0.0035750025755224013,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-09-17,2021-09-17 10:30:00,2.3388232,2.3365808,-0.0009587727708533222,2.3487901641436784,-0.00519815023498682,0.02574897389341111,2.4687415046415628e-05,171320545.84373885,1.3960318728951822,0.00519815023498682,0.003687397300705386,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-09-27,2021-09-27 10:30:00,2.3273309,2.2830435,-0.019029266530170008,2.2976602205250423,-0.006361567473933238,0.3650016293861813,0.006945713289535978,425470692.11559045,3.392253224284268,0.006361567473933238,0.003914349496384528,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-10-08,2021-10-08 10:30:00,2.2558544,2.233991,-0.009691848906560607,2.2443824976000513,-0.004630002956787838,0.20529690549336646,0.0019897065890261603,316019628.96896183,2.2780099241480314,0.004630002956787838,0.004039660578431747,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-10-20,2021-10-20 10:30:00,2.2264229,2.2387561,0.005539468714591322,2.2290941249103104,0.004334485018697043,0.18518793129367053,0.0010258427517211752,166765965.03745988,0.9011102685943597,0.004334485018697043,0.004039660578431747,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-11-08,2021-11-08 10:30:00,2.2014762,2.2146503,0.005984211866564948,2.2060482241637716,0.0038993145036478882,0.23198698745762827,0.001388259283232593,68911523.3678202,0.4295518957294513,0.0038993145036478882,0.0036665511993887456,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-11-10,2021-11-10 10:30:00,2.225582,2.2082034,-0.0078085642317381465,2.2171189858072293,-0.0040212482344439415,0.278048651290478,0.0021711607531498594,197872993.22154835,1.3743559990599217,0.0040212482344439415,0.003764275099066239,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-11-29,2021-11-29 10:30:00,2.256415,2.2723921,0.007080745341614847,2.265437443071894,0.003069895816092405,0.26637594902281914,0.0018861402601615606,247142700.67784518,2.2481882498791106,0.003069895816092405,0.0029954019325448833,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-12-02,2021-12-02 10:30:00,2.2903313,2.2763163,-0.006119202056051987,2.2842784757120453,-0.003485641438513043,0.27129689581475047,0.0016601205226701428,111688019.97859436,1.0611085897316397,0.003485641438513043,0.0029666057210231966,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-12-07,2021-12-07 10:30:00,2.290051,2.2656649,-0.010648714810281512,2.277406869884819,-0.005155850735364065,0.37155285309311664,0.003956560369535022,102486229.04031394,0.9124984721222342,0.005155850735364065,0.002888458731796606,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-12-08,2021-12-08 10:30:00,2.2701497,2.2858465,0.006914433880725879,2.278114531640241,0.0033940209117544473,0.25535754024256413,0.0017656528279520075,194459568.3196575,1.7790729683741784,0.0033940209117544473,0.002888458731796606,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-12-17,2021-12-17 10:30:00,2.3220052,2.3060281,-0.006880733944954254,2.316493992170028,-0.004517988048060473,0.3716291969225211,0.00255708163020088,86397431.32358187,0.825038837862146,0.004517988048060473,0.002847287328548831,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-12-24,2021-12-24 10:30:00,2.3088311,2.2906116,-0.007891222532475317,2.2982113508314708,-0.0033068111114851195,0.4023652445802415,0.0031751536843165435,123215483.41063146,1.2020731988941038,0.0033068111114851195,0.002828023729459783,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2021-12-27,2021-12-27 10:30:00,2.2911722,2.3049069,0.005994617078541653,2.2980685551372972,0.002975692281858233,0.35884905893222113,0.002151162697293693,197992529.43275064,1.848611488808729,0.002975692281858233,0.0028618596477277825,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2021-12-30,2021-12-30 10:30:00,2.2827632,2.3032251,0.008963654223968609,2.2948947881575976,0.003629931919053364,0.6491960363840189,0.00581916879371729,337895825.90082055,2.968431863174109,0.003629931919053364,0.0028618596477277825,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-01-05,2022-01-05 10:30:00,2.315278,2.281642,-0.014527845036319653,2.295888384897019,-0.006205173121975438,0.46836069874306263,0.006804271652441607,204730970.38886908,1.5129612585404821,0.006205173121975438,0.0028618596477277825,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-01-14,2022-01-14 10:30:00,2.228385,2.2398773,0.005157232704402492,2.2334963325798776,0.0028569410780054927,0.15268346288111245,0.0007874241481918971,338950410.2747057,2.036927536356172,0.0028569410780054927,0.002787563809993343,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-01-20,2022-01-20 10:30:00,2.2418394,2.231188,-0.004751187796949274,2.2396688519475934,-0.003786654415548374,0.1726278292736561,0.0008201872358588377,178930431.6803425,0.98979794222156,0.003786654415548374,0.0027910295559042675,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-01-25,2022-01-25 10:30:00,2.1941884,2.1647569,-0.013413387838528301,2.178077095835954,-0.006115575918510641,0.33336899270593334,0.004471607592504197,254980378.16625044,1.317670961128605,0.006115575918510641,0.0027222326087205095,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-01-27,2022-01-27 10:30:00,2.1325224,2.0980455,-0.016167192429022093,2.118605516041445,-0.00970450415887758,0.3175718027887844,0.005134244445717732,223313157.3314306,1.1540231635459914,0.00970450415887758,0.0027956595836075016,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-02-09,2022-02-09 10:30:00,2.1271967000000003,2.1406511,0.006324943997891408,2.1296645606767064,0.005158812108796429,0.16560594885968297,0.0010474483522551633,168443453.44273993,0.8380651298870311,0.005158812108796429,0.0027956595836075016,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-02-11,2022-02-11 10:30:00,2.1459768,2.138689,-0.003396029258098343,2.14591434855296,-0.003367025602784457,0.09632458988478607,0.0003271211255230572,161702818.40884766,0.8356372740614006,0.003367025602784457,0.0027956595836075016,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-03-04,2022-03-04 10:30:00,2.1476586,2.1658781,0.008483424693291441,2.150783126852746,0.007018361339547141,0.23170803235341192,0.0019656776433009068,138501962.18337497,0.6555039858590348,0.007018361339547141,0.0027231771064583077,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-03-08,2022-03-08 10:30:00,2.0969243,2.0582429,-0.018446731720358156,2.076767473799931,-0.008919907516673375,0.32248176098927495,0.005948734529677815,265860506.60007134,1.3803697374152795,0.008919907516673375,0.0027231771064583077,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-03-09,2022-03-09 10:30:00,2.0265690000000003,2.01816,-0.004149377593361203,2.0249142049657487,-0.0033355511799884052,0.0763484093773087,0.0003167983791589731,353541551.9086693,1.7155377842561559,0.0033355511799884052,0.002798493076820896,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-03-15,2022-03-15 10:30:00,1.9769559,1.9567743,-0.010208421948107227,1.9495567226743495,0.0037021632875342547,0.09545451830680536,0.000974439999729195,624402615.0552979,2.769797173505292,0.0037021632875342547,0.0027231771064583077,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-03-16,2022-03-16 10:30:00,1.9040779,1.8620329,-0.022081554541439785,1.882123738273145,-0.010674557609893665,0.19076603510974077,0.0042124106089299574,674449411.3449875,2.9918005276935205,0.010674557609893665,0.002798493076820896,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-03-17,2022-03-17 10:30:00,1.9621,1.9803195,0.009285714285714342,1.9691515942530322,0.0056714301628992825,0.16121829192466833,0.0014970269964433578,474074716.37531215,2.102955333283435,0.0056714301628992825,0.002886628878968678,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-03-21,2022-03-21 10:30:00,1.995736,2.006948,0.00561797752808979,2.0003020892417402,0.003322453540394399,0.15301695337654586,0.0008596458054861978,408669115.2336782,1.6183388481672316,0.003322453540394399,0.0030584719892649548,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-03-28,2022-03-28 10:30:00,1.9612591,1.9716302,0.005287980563098538,1.9579542056961081,0.006984838697506657,0.079169195524921,0.0004186451671319299,149595790.2247592,0.7094507032032897,0.006984838697506657,0.0030584719892649548,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-03-29,2022-03-29 10:30:00,1.978918,1.967706,-0.005665722379603388,1.977944280463287,-0.005176222891824289,0.15758784374963436,0.0008928489730857454,162448804.85194436,0.7899182310664007,0.005176222891824289,0.0030623825964922746,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-04-06,2022-04-06 10:30:00,2.004145,1.9783574,-0.012867132867132813,1.9893918448270995,-0.005546642234304788,0.3105392365611705,0.003995749617290568,242674991.08098465,1.0196894773926157,0.005546642234304788,0.0029733191936027192,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-04-08,2022-04-08 10:30:00,1.9609788,1.9363124,-0.012578616352201144,1.9439171117947756,-0.003912055585412411,0.2180424047613407,0.002742671758004261,144760453.0859793,0.6394115970892813,0.003912055585412411,0.0033257279502929005,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-04-11,2022-04-11 10:30:00,1.950888,1.9102445,-0.02083333333333337,1.9294177038905462,-0.009937300695378126,0.4041330804600835,0.008419439176251755,244417766.6785587,1.168259545174558,0.009937300695378126,0.0033257279502929005,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-04-18,2022-04-18 10:30:00,1.894828,1.9049188,0.005325443786982298,1.8938035196300649,0.005869289107724551,0.09328779482031863,0.0004967989073271452,139894042.09775242,0.7938668726293957,0.005869289107724551,0.003343419785687418,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-04-20,2022-04-20 10:30:00,1.920055,1.9015552,-0.009635036496350446,1.9100663614632798,-0.0044559506596197895,0.2174863216002214,0.002095488646075144,114718159.11523369,0.7043167219351208,0.0044559506596197895,0.0034508100239719064,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-04-25,2022-04-25 10:30:00,1.7790641,1.7499129,-0.016385694028674958,1.7610676237625955,-0.006334068954582772,0.20369312857697708,0.0033376532806058934,295809846.59293616,1.8161363734854539,0.006334068954582772,0.0037232860695377845,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-04-26,2022-04-26 10:30:00,1.6924514,1.6983377,0.003477972838688226,1.6836396791198833,0.008729908817425747,0.034413141606986046,0.00011968797180302916,420053888.69068855,2.5069227967963856,0.008729908817425747,0.0037546363620037937,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-04-27,2022-04-27 10:30:00,1.6574139,1.6305051,-0.01623541349568758,1.6425409733304268,-0.007327593969252977,0.15767931868704937,0.002559988938602544,495041027.4705672,2.8066298478874785,0.007327593969252977,0.004048029353964255,True,1,,,,,,
VWAP_DEVIATION_REVERSION,2022-04-28,2022-04-28 10:30:00,1.698618,1.715436,0.00990099009900991,1.7038781550789257,0.006783257879457327,0.14057585910196077,0.0013918401891283257,480480039.2436675,2.5206575936181532,0.006783257879457327,0.004631666021913949,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-05-06,2022-05-06 10:30:00,1.754678,1.7670112,0.007028753993610248,1.75855254537606,0.0048100095991907565,0.15443107380431417,0.0010854580267395922,227536211.20228326,1.0090569004975005,0.0048100095991907565,0.004048029353964255,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-05-10,2022-05-10 10:30:00,1.746269,1.7936397,0.027126805778491025,1.758872317496808,0.01976685979836912,0.37274443469285823,0.010111365884926598,262926507.31359258,1.1142040098663,0.01976685979836912,0.004544465394512531,True,-1,,,,,,
VWAP_DEVIATION_REVERSION,2022-05-11,2022-05-11 10:30:00,1.7964426999999998,1.8328817,0.020283975659229236,1.821502350303267,0.006247233057282919,0.3717475374247433,0.007540518000501903,450742415.2693543,1.837594851835368,0.006247233057282919,0.004897210226592175,True,-1,,,,,,
