mechanism,signal_date,event_date,signal_clock,execution_clock,moneyflow_breadth,prior_60_breadth_q80,observed_weight_ratio
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-07-21,2021-07-22,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4653459378547533,0.45562138155598836,0.9955294635356242
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-07-29,2021-07-30,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5562674206420822,0.46135096018330557,0.9974996999639957
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-08-02,2021-08-03,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5110442069346179,0.46418170273978865,0.9963802533822631
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-08-04,2021-08-05,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5349784355518198,0.46551949246981517,0.9992600517963741
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-08-23,2021-08-24,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6144857005527518,0.4610768090561317,0.9985701000929935
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-09-06,2021-09-07,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5318852352156603,0.4561807721736786,0.9972298337900274
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-09-07,2021-09-08,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4642545727887747,0.4610768090561317,0.9978098685921156
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-09-22,2021-09-23,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.46963697033046553,0.4538720913561959,0.9950197011820708
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-09-23,2021-09-24,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.46006717483558257,0.45654154199094016,0.9944796687801267
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-09-30,2021-10-08,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6528704671544585,0.4560509992930211,0.9950197011820708
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-10-13,2021-10-14,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.531644682852625,0.4560509992930211,0.999259970398816
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-10-14,2021-10-15,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.45810732371249574,0.4560509992930211,0.999259970398816
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-10-18,2021-10-19,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.49626708832889654,0.4584992939371131,0.999259970398816
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-10-19,2021-10-20,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4899521626868958,0.46055771753350166,0.999259970398816
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-10-25,2021-10-26,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5220353929093934,0.46055771753350166,0.9979799191967679
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-10-29,2021-11-01,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5863173275154621,0.46286682521789724,0.999259970398816
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-11-01,2021-11-02,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5110922099364587,0.46533105229711286,0.999330013399732
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-11-04,2021-11-05,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5211787661980287,0.46286682521789724,0.999330013399732
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-11-09,2021-11-10,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5469826205349991,0.46286682521789724,0.9988600227995441
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-11-11,2021-11-12,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4758680781595842,0.46533105229711286,0.99845003099938
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-11-12,2021-11-15,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5438120324095868,0.4708831918962893,0.99845003099938
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-11-17,2021-11-18,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5687401724638698,0.4786848950650466,0.99845003099938
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-11-19,2021-11-22,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5017677045880197,0.49121514781529596,0.99845003099938
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-12-08,2021-12-09,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5528586299395444,0.49121514781529596,0.9992298844826725
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-12-21,2021-12-22,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5544901309204469,0.49121514781529596,0.9992298844826725
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-12-28,2021-12-29,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5076870721063378,0.49736721158072117,0.9992298844826725
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2021-12-31,2022-01-04,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5021591239267,0.49736721158072117,0.9982397359603941
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-01-06,2022-01-07,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5451657513929531,0.5018459884557558,0.9979698172835555
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-01-10,2022-01-11,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.525250494959951,0.5018459884557558,0.9951195607604685
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-01-12,2022-01-13,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5888465674401777,0.5032647135626276,0.9951195607604685
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-01-17,2022-01-18,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5685697646397301,0.508368099672362,0.9960096408676781
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-01-24,2022-01-25,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5140912730184147,0.508368099672362,0.9992899360942485
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-02-09,2022-02-10,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6065320998037567,0.5018459884557558,0.998750012499875
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-02-15,2022-02-16,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.515181891997554,0.4895249732090099,0.997560024399756
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-02-23,2022-02-24,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6683210919206676,0.4815881373192111,0.9993300066999329
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-02-25,2022-02-28,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.49972982168231034,0.4883006542496168,0.9993300066999329
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-03-10,2022-03-11,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5123706387493244,0.5002156821311883,0.9993398679735946
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-03-11,2022-03-14,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5238204856176312,0.5002156821311883,0.9993398679735946
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-03-16,2022-03-17,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6564545509137858,0.5032647135626276,0.9993398679735946
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-03-17,2022-03-18,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5188762335608623,0.5086237854349351,0.9993398679735946
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-03-30,2022-03-31,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6713173329062994,0.5086237854349351,0.9993398679735946
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-04-12,2022-04-13,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5577079097346728,0.5022579850957132,0.998419952598578
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-04-18,2022-04-19,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5265685468508753,0.48771944953373175,0.997449923497705
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-04-27,2022-04-28,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.8005396534538829,0.48771944953373175,0.9932597977939338
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-04-29,2022-05-05,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.7949048564031792,0.48771944953373175,0.9927397821934658
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-05-05,2022-05-06,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5376633863234923,0.5022579850957132,0.9908490849084909
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-05-10,2022-05-11,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6938987076774428,0.5129328893989703,0.9936593659365937
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-05-19,2022-05-20,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5762557169220894,0.5022579850957132,0.9971397139713971
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-05-20,2022-05-23,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5594559897295996,0.513671757711632,0.9971397139713971
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-05-23,2022-05-24,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5389954264623286,0.5198650839722161,0.9971397139713971
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-05-25,2022-05-26,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5843396453502367,0.52437009786428,0.9971397139713971
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-05-30,2022-05-31,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5287221688290886,0.52437009786428,0.9989798979897991
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-05-31,2022-06-01,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6118115593980147,0.5269992712465179,0.9994599459945995
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-06-02,2022-06-06,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5642539142614177,0.5305104123279694,0.9994200753901992
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-06-06,2022-06-07,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6473112900805362,0.5379297943512595,0.9994200753901992
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-06-10,2022-06-13,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6964688204357626,0.5427379231167975,0.9981202443682321
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-06-23,2022-06-24,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6588243549389523,0.5427379231167975,0.9974503314569105
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-06-28,2022-06-29,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5632834087541548,0.5580575257336582,0.9987101676782018
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-07-18,2022-07-19,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5609809809809809,0.5430875391157829,0.9990399615984641
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-07-26,2022-07-27,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6340350596333947,0.559760987979876,0.9994799791991681
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-07-28,2022-07-29,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5700797965538301,0.559760987979876,0.9988299531981281
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-08-05,2022-08-08,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6350894393533154,0.5592485002817462,0.9994700476957075
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-08-11,2022-08-12,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6318480131257753,0.559760987979876,0.9994700476957075
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-08-29,2022-08-30,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5797350834367121,0.5496522248161021,0.9994700476957075
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-09-06,2022-09-07,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6287840893175133,0.5190531745320458,0.9995100342975991
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-09-21,2022-09-22,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6022165268405983,0.5178529866953462,0.9987900846940713
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-09-27,2022-09-28,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.7163065895120438,0.5178529866953462,0.9987900846940713
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-10-12,2022-10-13,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6872028427005655,0.5496522248161021,0.9991099465967959
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-10-14,2022-10-17,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.7806516190380862,0.5521993502566555,0.9991099465967959
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-10-26,2022-10-27,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.7627225761147615,0.5496522248161021,0.9969098145888754
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-11-01,2022-11-02,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.7178757800058093,0.5248557582926756,0.99839
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-11-03,2022-11-04,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5400895441661074,0.5361488510974703,0.99839
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-11-04,2022-11-07,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.7335910816414427,0.5403956885056976,0.99839
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-11-15,2022-11-16,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6924155474766898,0.5358427067578803,0.99849
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-11-29,2022-11-30,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.632024973235815,0.5358427067578803,0.9994700000000001
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2022-12-26,2022-12-27,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6300719337968622,0.5234879046010287,0.9981599631992639
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-01-03,2023-01-04,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.7254890189604283,0.5234879046010287,0.9995099705982359
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-01-05,2023-01-06,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.546770723898144,0.5348495210279034,0.9995099705982359
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-01-16,2023-01-17,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6674370903997199,0.4974094235182283,0.9995099705982359
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-01-19,2023-01-20,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6925556623418228,0.5106973683957441,0.9989399363961838
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-01-20,2023-01-30,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6487465961877303,0.5106973683957441,0.9989399363961838
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-02-01,2023-02-02,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6125180172966047,0.5348495210279034,0.9989500944914957
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-02-09,2023-02-10,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.8026650127048278,0.49092619088116707,0.9995300422961934
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-03-01,2023-03-02,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5004109451739001,0.49025365714077107,0.9977299318979569
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-03-21,2023-03-22,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6349910209978229,0.4821769430277189,0.9967999039971199
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-03-31,2023-04-03,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5233136213290568,0.4818871171044997,0.9977299318979569
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-04-26,2023-04-27,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.611474161087279,0.45555790047856176,0.9978098028822595
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-04-27,2023-04-28,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5517680311109329,0.45555790047856176,0.9978098028822595
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-04-28,2023-05-04,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.563422391219287,0.45555790047856176,0.9968197137742397
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-05-15,2023-05-16,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4552820193206606,0.449695111971663,0.994770104597908
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-05-17,2023-05-18,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4982659656811991,0.45247967739324907,0.994770104597908
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-05-19,2023-05-22,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4686944558810239,0.45836024240597323,0.995810083798324
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-05-26,2023-05-29,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.48598430884684063,0.4579645066327333,0.9967200655986881
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-05-30,2023-05-31,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4730320845957822,0.4579645066327333,0.9967200655986881
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-06-01,2023-06-02,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4771836239484213,0.4579645066327333,0.9973099999999999
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-06-02,2023-06-05,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4950717429886395,0.46909019165426386,0.9973099999999999
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-06-12,2023-06-13,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5032162891750043,0.47114492471693536,0.99649
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-06-15,2023-06-16,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.4976752593366204,0.47309952406920086,0.9958100000000001
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-06-16,2023-06-19,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5126895402864052,0.47309952406920086,0.99649
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-06-27,2023-06-28,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5798270255031664,0.47309952406920086,0.9932099999999999
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-06-30,2023-07-03,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6917123184399658,0.4741321503599845,0.99485
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-07-11,2023-07-12,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.573394265556257,0.47386239246631007,0.997820021799782
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-07-13,2023-07-14,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6310593988956035,0.4789437609281052,0.997820021799782
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-07-25,2023-07-26,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6505817624244611,0.48780179567520043,0.997820021799782
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-07-28,2023-07-31,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6392271228565988,0.4789437609281052,0.997820021799782
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-07-31,2023-08-01,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5158794584247818,0.4789437609281052,0.997820021799782
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-08-14,2023-08-15,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5149084638366986,0.4789437609281052,0.9974898242877003
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-08-17,2023-08-18,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.6611257043171381,0.48780179567520043,0.9974898242877003
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-08-29,2023-08-30,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.8325579996390687,0.4955924462582357,0.9974898242877003
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-09-04,2023-09-05,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.600474921347414,0.4987834653042972,0.9979202911592377
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-09-11,2023-09-12,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5833517133519138,0.5006781155265774,0.9973203751474794
CONSTITUENT_MONEYFLOW_BREADTH_CONTINUATION,2023-09-18,2023-09-19,TRADE_DATE_AFTER_19_00,NEXT_TRADING_SESSION_OPEN,0.5280945033364728,0.4889224177738525,0.9979202911592377
