date,signal_date,target_position,close,equity
2021-03-17,2021-03-16,1.0,6.895,97572.62102348232
2021-03-18,2021-03-17,1.0,6.946,98294.33294113245
2021-03-19,2021-03-18,1.0,6.889,97487.71373905291
2021-03-22,2021-03-19,1.0,6.978,98747.17179142272
2021-03-23,2021-03-22,1.0,6.898,97615.07466569704
2021-03-24,2021-03-23,1.0,6.823,96553.73361032922
2021-03-25,2021-03-24,1.0,6.839,96780.15303547436
2021-03-26,2021-03-25,1.0,6.928,98039.61108784417
2021-03-29,2021-03-26,1.0,6.928,98039.61108784417
2021-03-30,2021-03-29,1.0,6.953,98393.39143963346
2021-03-31,2021-03-30,1.0,6.943,98251.87929891773
2021-04-01,2021-03-31,1.0,6.991,98931.13757435314
2021-04-02,2021-04-01,1.0,7.007,99157.55699949828
2021-04-06,2021-04-02,1.0,7.021,99355.67399650028
2021-04-07,2021-04-06,1.0,7.032,99511.33735128756
2021-04-08,2021-04-07,1.0,7.053,99808.51284679055
2021-04-09,2021-04-08,1.0,7.029,99468.88370907285
2021-04-12,2021-04-09,1.0,6.915,97855.64530491375
2021-04-13,2021-04-12,1.0,6.893,97544.31859533918
2021-04-14,2021-04-13,1.0,6.956,98435.84508184817
2021-04-15,2021-04-14,1.0,6.963,98534.90358034916
2021-04-16,2021-04-15,1.0,7.05,99766.05920457584
2021-04-19,2021-04-16,1.0,7.122,100784.94661772896
2021-04-20,2021-04-19,1.0,7.136,100983.06361473096
2021-04-21,2021-04-20,1.0,7.117,100714.1905473711
2021-04-22,2021-04-21,1.0,7.143,101082.12211323195
2021-04-23,2021-04-22,1.0,7.178,101577.41460573694
2021-04-26,2021-04-23,1.0,7.148,101152.8781835898
2021-04-27,2021-04-26,1.0,7.146,101124.57575544665
2021-04-28,2021-04-27,1.0,7.198,101860.43888716836
2021-04-29,2021-04-28,1.0,7.2,101888.7413153115
2021-04-30,2021-04-29,1.0,7.211,102044.40467009878
2021-05-06,2021-04-30,1.0,7.188,101718.92674645263
2021-05-07,2021-05-06,1.0,7.157,101280.23911023395
2021-05-10,2021-05-07,1.0,7.179,101591.56581980851
2021-05-11,2021-05-10,1.0,7.159,101308.54153837707
2021-05-12,2021-05-11,1.0,7.238,102426.4874500312
2021-05-13,2021-05-12,1.0,7.158,101294.39032430552
2021-05-14,2021-05-13,1.0,7.269,102865.1750862499
2021-05-17,2021-05-14,1.0,7.306,103388.77000689803
2021-05-18,2021-05-17,1.0,7.326,103671.79428832945
2021-05-19,2021-05-18,1.0,7.314,103501.97971947059
2021-05-20,2021-05-19,1.0,7.287,103119.89693953817
2021-05-21,2021-05-20,1.0,7.259,102723.66294553419
2021-05-24,2021-05-21,1.0,7.28,103020.83844103718
2021-05-25,2021-05-24,1.0,7.358,104124.63313861971
2021-05-26,2021-05-25,1.0,7.369,104280.296493407
2021-05-27,2021-05-26,1.0,7.43,105143.52055177283
2021-05-28,2021-05-27,1.0,7.427,105101.06690955811
2021-05-31,2021-05-28,1.0,7.479,105836.93004127982
2021-06-01,2021-05-31,1.0,7.491,106006.74461013866
2021-06-02,2021-06-01,1.0,7.445,105355.78876284641
2021-06-03,2021-06-02,1.0,7.43,105143.52055177283
2021-06-04,2021-06-03,1.0,7.465,105638.81304427782
2021-06-07,2021-06-04,1.0,7.485,105921.83732570925
2021-06-08,2021-06-07,1.0,7.458,105539.75454577683
2021-06-09,2021-06-08,1.0,7.451,105440.69604727582
2021-06-10,2021-06-09,1.0,7.546,106785.06138407507
2021-06-11,2021-06-10,1.0,7.509,106261.46646342696
2021-06-15,2021-06-11,1.0,7.418,104973.70598291399
2021-06-16,2021-06-15,1.0,7.328,103700.09671647259
2021-06-17,2021-06-16,1.0,7.373,104336.90134969329
2021-06-18,2021-06-17,1.0,7.447,105384.09119098955
2021-06-21,2021-06-18,1.0,7.476,105794.4763990651
2021-06-22,2021-06-21,1.0,7.52,106417.12981821422
2021-06-23,2021-06-22,1.0,7.581,107280.35387658006
2021-06-24,2021-06-23,1.0,7.554,106898.27109664764
2021-06-25,2021-06-24,1.0,7.614,107747.34394094191
2021-06-28,2021-06-25,1.0,7.619,107818.10001129976
2021-06-29,2021-06-28,1.0,7.561,106997.32959514864
2021-06-30,2021-06-29,1.0,7.598,107520.92451579677
2021-07-01,2021-06-30,1.0,7.513,106318.07131971323
2021-07-02,2021-07-01,1.0,7.449,105412.39361913268
2021-07-05,2021-07-02,1.0,7.494,106049.19825235338
2021-07-06,2021-07-05,1.0,7.493,106035.04703828182
2021-07-07,2021-07-06,1.0,7.561,106997.32959514864
2021-07-08,2021-07-07,1.0,7.55,106841.66624036136
2021-07-09,2021-07-08,1.0,7.615,107761.49515501349
2021-07-12,2021-07-09,1.0,7.723,109289.82627474314
2021-07-13,2021-07-12,1.0,7.796,110322.86490196784
2021-07-14,2021-07-13,1.0,7.745,109601.15298431771
2021-07-15,2021-07-14,1.0,7.763,109855.874837606
2021-07-16,2021-07-15,1.0,7.774,110011.53819239327
2021-07-19,2021-07-16,1.0,7.73,109388.88477324415
2021-07-20,2021-07-19,1.0,7.739,109516.24569988828
2021-07-21,2021-07-20,1.0,7.837,110903.06467890224
2021-07-22,2021-07-21,1.0,7.871,111384.20595733567
2021-07-23,2021-07-22,1.0,7.856,111171.93774626209
2021-07-26,2021-07-23,1.0,7.711,109120.0117058843
2021-07-27,2021-07-26,1.0,7.564,107039.78323736336
2021-07-28,2021-07-27,1.0,7.45,105426.54483320426
2021-07-29,2021-07-28,1.0,7.577,107223.74902029378
2021-07-30,2021-07-29,1.0,7.601,107563.37815801149
2021-08-02,2021-07-30,1.0,7.704,109020.9532073833
2021-08-03,2021-08-02,1.0,7.65,108256.78764751847
2021-08-04,2021-08-03,1.0,7.763,109855.874837606
2021-08-05,2021-08-04,1.0,7.754,109728.51391096185
2021-08-06,2021-08-05,1.0,7.79,110237.95761753841
2021-08-09,2021-08-06,1.0,7.821,110676.6452537571
2021-08-10,2021-08-09,1.0,7.874,111426.65959955037
2021-08-11,2021-08-10,1.0,7.934,112275.73244384464
2021-08-12,2021-08-11,1.0,7.965,112714.42008006334
2021-08-13,2021-08-12,1.0,7.967,112742.72250820648
2021-08-16,2021-08-13,1.0,7.927,112176.67394534363
2021-08-17,2021-08-16,1.0,7.752,109700.2114828187
2021-08-18,2021-08-17,1.0,7.785,110167.20154718056
2021-08-19,2021-08-18,1.0,7.802,110407.77218639725
2021-08-20,2021-08-19,1.0,7.768,109926.63090796384
2021-08-23,2021-08-20,1.0,7.88,111511.5668839798
2021-08-24,2021-08-23,1.0,7.963,112686.1176519202
2021-08-25,2021-08-24,1.0,8.027,113591.79535250073
2021-08-26,2021-08-25,1.0,7.993,113110.65407406734
2021-08-27,2021-08-26,1.0,8.054,113973.87813243316
2021-08-30,2021-08-27,1.0,8.11,114766.34612044113
2021-08-31,2021-08-30,1.0,8.142,115219.18497073141
2021-09-01,2021-08-31,1.0,8.073,114242.75119979303
2021-09-02,2021-09-01,1.0,8.219,116308.82845424238
2021-09-03,2021-09-02,1.0,8.177,115714.4774632364
2021-09-06,2021-09-03,1.0,8.248,116719.21366231794
2021-09-07,2021-09-06,1.0,8.429,119280.58340927231
2021-09-08,2021-09-07,1.0,8.483,120044.74896913714
2021-09-09,2021-09-08,1.0,8.557,121091.9388104334
2021-09-10,2021-09-09,1.0,8.554,121049.48516821869
2021-09-13,2021-09-10,1.0,8.583,121459.87037629425
2021-09-14,2021-09-13,1.0,8.488,120115.505039495
2021-09-15,2021-09-14,1.0,8.524,120624.94874607155
2021-09-16,2021-09-15,1.0,8.369,118431.51056497805
2021-09-17,2021-09-16,1.0,8.301,117469.22800811121
2021-09-22,2021-09-17,1.0,8.383,118629.62756198003
2021-09-23,2021-09-22,1.0,8.429,119280.58340927231
2021-09-24,2021-09-23,1.0,8.304,117511.68165032593
2021-09-27,2021-09-24,1.0,8.075,114271.05362793614
2021-09-28,2021-09-27,1.0,8.08,114341.80969829402
2021-09-29,2021-09-28,1.0,7.898,111766.28873726809
2021-09-30,2021-09-29,1.0,7.969,112771.02493634963
2021-10-08,2021-09-30,1.0,7.958,112615.36158156235
2021-10-11,2021-10-08,1.0,7.951,112516.30308306134
2021-10-12,2021-10-11,1.0,7.798,110351.16733011098
2021-10-13,2021-10-12,1.0,7.833,110846.45982261597
2021-10-14,2021-10-13,1.0,7.862,111256.84503069153
2021-10-15,2021-10-14,1.0,7.902,111822.89359355437
2021-10-18,2021-10-15,1.0,7.926,112162.52273127207
2021-10-19,2021-10-18,1.0,7.988,113039.89800370949
2021-10-20,2021-10-19,1.0,7.985,112997.44436149477
2021-10-21,2021-10-20,1.0,7.964,112700.26886599178
2021-10-22,2021-10-21,1.0,7.903,111837.04480762593
2021-10-25,2021-10-22,1.0,7.969,112771.02493634963
2021-10-26,2021-10-25,1.0,7.981,112940.83950520848
2021-10-27,2021-10-26,1.0,7.91,111936.10330612694
2021-10-28,2021-10-27,1.0,7.816,110605.88918339925
2021-10-29,2021-10-28,1.0,7.895,111723.83509505336
2021-11-01,2021-10-29,1.0,7.925,112148.3715172005
2021-11-02,2021-11-01,1.0,7.848,111058.72803368953
2021-11-03,2021-11-02,1.0,7.874,111426.65959955037
2021-11-04,2021-11-03,1.0,7.938,112332.33730013092
2021-11-05,2021-11-04,1.0,7.873,111412.50838547881
2021-11-08,2021-11-05,1.0,7.897,111752.13752319652
2021-11-09,2021-11-08,1.0,7.947,112459.69822677507
2021-11-10,2021-11-09,1.0,7.927,112176.67394534363
2021-11-11,2021-11-10,1.0,7.993,113110.65407406734
2021-11-12,2021-11-11,1.0,8.037,113733.30749321647
2021-11-15,2021-11-12,1.0,7.978,112898.38586299376
2021-11-16,2021-11-15,1.0,7.924,112134.22030312894
2021-11-17,2021-11-16,1.0,7.971,112799.32736449277
2021-11-18,2021-11-17,1.0,7.97,112785.17615042119
2021-11-19,2021-11-18,1.0,8.065,114129.54148722044
2021-11-22,2021-11-19,1.0,8.135,115120.12647223042
2021-11-23,2021-11-22,1.0,8.154,115388.99953959027
2021-11-24,2021-11-23,1.0,8.147,115289.94104108927
2021-11-25,2021-11-24,1.0,8.142,115219.18497073141
2021-11-26,2021-11-25,1.0,8.119,114893.70704708528
2021-11-29,2021-11-26,1.0,8.127,115006.91675965786
2021-11-30,2021-11-29,1.0,8.143,115233.336184803
2021-12-01,2021-11-30,1.0,8.185,115827.68717580898
2021-12-02,2021-12-01,1.0,8.136,115134.27768630198
2021-12-03,2021-12-02,1.0,8.212,116209.76995574139
2021-12-06,2021-12-03,1.0,8.147,115289.94104108927
2021-12-07,2021-12-06,1.0,8.097,114582.38033751071
2021-12-08,2021-12-07,1.0,8.216,116266.37481202766
2021-12-09,2021-12-08,1.0,8.224,116379.58452460024
2021-12-10,2021-12-09,1.0,8.221,116337.13088238554
2021-12-13,2021-12-10,1.0,8.239,116591.85273567382
2021-12-14,2021-12-13,1.0,8.219,116308.82845424238
2021-12-15,2021-12-14,1.0,8.209,116167.31631352667
2021-12-16,2021-12-15,1.0,8.284,117228.65736889452
2021-12-17,2021-12-16,1.0,8.226,116407.8869527434
2021-12-20,2021-12-17,1.0,8.097,114582.38033751071
2021-12-21,2021-12-20,1.0,8.158,115445.60439587655
2021-12-22,2021-12-21,1.0,8.192,115926.74567430998
2021-12-23,2021-12-22,1.0,8.238,116577.70152160223
2021-12-24,2021-12-23,1.0,8.19,115898.44324616682
2021-12-27,2021-12-24,1.0,8.172,115643.72139287855
2021-12-28,2021-12-27,1.0,8.178,115728.62867730799
2021-12-29,2021-12-28,1.0,8.157,115431.45318180499
2021-12-30,2021-12-29,1.0,8.216,116266.37481202766
2021-12-31,2021-12-30,1.0,8.258,116860.72580303364
2022-01-04,2021-12-31,1.0,8.265,116959.78430153466
2022-01-05,2022-01-04,1.0,8.103,114667.28762194014
2022-01-06,2022-01-05,1.0,8.113,114808.79976265585
2022-01-07,2022-01-06,1.0,8.072,114228.59998572143
2022-01-10,2022-01-07,1.0,8.073,114242.75119979303
2022-01-11,2022-01-10,1.0,8.026,113577.64413842917
2022-01-12,2022-01-11,1.0,8.081,114355.96091236558
2022-01-13,2022-01-12,1.0,7.991,113082.35164592418
2022-01-14,2022-01-13,1.0,7.953,112544.6055112045
2022-01-17,2022-01-14,1.0,8.032,113662.5514228586
2022-01-18,2022-01-17,1.0,8.046,113860.6684198606
2022-01-19,2022-01-18,1.0,8.0,113209.71257256833
2022-01-20,2022-01-19,1.0,7.937,112318.18608605936
2022-01-21,2022-01-20,1.0,7.853,111129.48410404738
2022-01-24,2022-01-21,1.0,7.843,110987.97196333167
2022-01-25,2022-01-24,1.0,7.586,107351.10994693793
2022-01-26,2022-01-25,1.0,7.614,107747.34394094191
2022-01-27,2022-01-26,1.0,7.432,105171.82297991599
2022-01-28,2022-01-27,1.0,7.381,104450.11106226586
2022-02-07,2022-01-28,1.0,7.487,105950.13975385239
2022-02-08,2022-02-07,1.0,7.576,107209.5978062222
2022-02-09,2022-02-08,1.0,7.68,108681.32406966558
2022-02-10,2022-02-09,1.0,7.679,108667.17285559404
2022-02-11,2022-02-10,1.0,7.587,107365.26116100949
2022-02-14,2022-02-11,1.0,7.522,106445.43224635738
2022-02-15,2022-02-14,1.0,7.588,107379.41237508105
2022-02-16,2022-02-15,1.0,7.604,107605.8318002262
2022-02-17,2022-02-16,1.0,7.606,107634.13422836934
2022-02-18,2022-02-17,1.0,7.674,108596.41678523617
2022-02-21,2022-02-18,1.0,7.708,109077.55806366958
2022-02-22,2022-02-21,1.0,7.622,107860.55365351448
2022-02-23,2022-02-22,1.0,7.735,109459.64084360201
2022-02-24,2022-02-23,1.0,7.602,107577.52937208305
2022-02-25,2022-02-24,1.0,7.656,108341.69493194789
2022-02-28,2022-02-25,1.0,7.695,108893.59228073916
2022-03-01,2022-02-28,1.0,7.715,109176.61656217057
2022-03-02,2022-03-01,1.0,7.718,109219.0702043853
2022-03-03,2022-03-02,1.0,7.709,109091.70927774115
2022-03-04,2022-03-03,1.0,7.656,108341.69493194789
2022-03-07,2022-03-04,1.0,7.481,105865.23246942296
2022-03-08,2022-03-07,1.0,7.204,101945.34617159778
2022-03-09,2022-03-08,1.0,7.079,100176.4444126514
2022-03-10,2022-03-09,1.0,7.192,101775.53160273893
2022-03-11,2022-03-10,1.0,7.294,103218.95543803916
2022-03-14,2022-03-11,1.0,7.103,100516.0735503691
2022-03-15,2022-03-14,1.0,6.684,94586.71485438084
2022-03-16,2022-03-15,1.0,6.919,97912.25016120003
2022-03-17,2022-03-16,1.0,7.032,99511.33735128756
2022-03-18,2022-03-17,1.0,7.104,100530.22476444067
2022-03-21,2022-03-18,1.0,7.131,100912.30754437309
2022-03-22,2022-03-21,1.0,7.133,100940.60997251623
2022-03-23,2022-03-22,1.0,7.181,101619.86824795164
2022-03-24,2022-03-23,1.0,7.126,100841.55147401524
2022-03-25,2022-03-24,1.0,7.035,99553.79099350228
2022-03-28,2022-03-25,1.0,7.059,99893.42013121999
2022-03-29,2022-03-28,1.0,7.021,99355.67399650028
2022-03-30,2022-03-29,1.0,7.173,101506.65853537907
2022-03-31,2022-03-30,1.0,7.111,100629.28326294167
2022-04-01,2022-03-31,1.0,7.16,101322.69275244865
2022-04-06,2022-04-01,1.0,7.144,101096.27332730353
2022-04-07,2022-04-06,1.0,6.982,98803.77664770902
2022-04-08,2022-04-07,1.0,7.005,99129.25457135514
2022-04-11,2022-04-08,1.0,6.782,95973.5338333948
2022-04-12,2022-04-11,1.0,6.893,97544.31859533918
2022-04-13,2022-04-12,1.0,6.793,96129.19718818208
2022-04-14,2022-04-13,1.0,6.883,97402.80645462348
2022-04-15,2022-04-14,1.0,6.821,96525.43118218606
2022-04-18,2022-04-15,1.0,6.827,96610.3384666155
2022-04-19,2022-04-18,1.0,6.849,96921.66517619006
2022-04-20,2022-04-19,1.0,6.691,94685.77335288184
2022-04-21,2022-04-20,1.0,6.485,91770.6232541382
2022-04-22,2022-04-21,1.0,6.446,91218.72590534693
2022-04-25,2022-04-22,1.0,6.025,85261.06478121552
2022-04-26,2022-04-25,1.0,5.915,83704.43123334271
2022-04-27,2022-04-26,1.0,6.114,86520.52283358535
2022-04-28,2022-04-27,1.0,6.097,86279.95219436864
2022-04-29,2022-04-28,1.0,6.347,89817.75571226141
2022-05-05,2022-04-29,1.0,6.391,90440.40913141052
2022-05-06,2022-05-05,1.0,6.248,88416.78551917587
2022-05-09,2022-05-06,1.0,6.303,89195.10229311227
2022-05-10,2022-05-09,1.0,6.409,90695.1309846988
2022-05-11,2022-05-10,1.0,6.452,91303.63318977636
2022-05-12,2022-05-11,1.0,6.457,91374.38926013421
2022-05-13,2022-05-12,1.0,6.531,92421.57910143047
2022-05-16,2022-05-13,1.0,6.511,92138.55481999904
2022-05-17,2022-05-16,1.0,6.546,92633.84731250403
2022-05-18,2022-05-17,1.0,6.524,92322.52060292948
2022-05-19,2022-05-18,1.0,6.585,93185.7446612953
2022-05-20,2022-05-19,1.0,6.687,94629.16849659555
2022-05-23,2022-05-20,1.0,6.715,95025.40249059953
2022-05-24,2022-05-23,1.0,6.486,91784.77446820977
2022-05-25,2022-05-24,1.0,6.59,93256.50073165316
2022-05-26,2022-05-25,1.0,6.666,94331.99300109256
2022-05-27,2022-05-26,1.0,6.666,94331.99300109256
2022-05-30,2022-05-27,1.0,6.702,94841.43670766911
2022-05-31,2022-05-30,1.0,6.807,96327.31418518408
2022-06-01,2022-05-31,1.0,6.8,96228.25568668307
2022-06-02,2022-06-01,1.0,6.882,97388.6552405519
2022-06-06,2022-06-02,1.0,6.991,98931.13757435314
2022-06-07,2022-06-06,1.0,6.987,98874.53271806687
2022-06-08,2022-06-07,1.0,7.036,99567.94220757384
2022-06-09,2022-06-08,1.0,6.951,98365.0890114903
2022-06-10,2022-06-09,1.0,7.078,100162.29319857984
2022-06-13,2022-06-10,1.0,7.057,99865.11770307684
2022-06-14,2022-06-13,1.0,7.129,100884.00511622995
2022-06-15,2022-06-14,1.0,7.099,100459.46869408283
2022-06-16,2022-06-15,1.0,7.11,100615.1320488701
2022-06-17,2022-06-16,1.0,7.178,101577.41460573694
2022-06-20,2022-06-17,1.0,7.178,101577.41460573694
2022-06-21,2022-06-20,1.0,7.126,100841.55147401524
2022-06-22,2022-06-21,1.0,7.015,99270.76671207085
2022-06-23,2022-06-22,1.0,7.17,101464.20489316437
2022-06-24,2022-06-23,1.0,7.253,102638.75566110476
2022-06-27,2022-06-24,1.0,7.283,103063.2920832519
2022-06-28,2022-06-27,1.0,7.406,104803.89141405512
2022-06-29,2022-06-28,1.0,7.289,103148.19936768131
2022-06-30,2022-06-29,1.0,7.346,103954.81856976087
2022-07-01,2022-06-30,1.0,7.333,103770.85278683045
2022-07-04,2022-07-01,1.0,7.422,105030.31083920026
2022-07-05,2022-07-04,1.0,7.412,104888.79869848456
2022-07-06,2022-07-05,1.0,7.316,103530.28214761373
2022-07-07,2022-07-06,1.0,7.346,103954.81856976087
2022-07-08,2022-07-07,1.0,7.303,103346.31636468331
2022-07-11,2022-07-08,1.0,7.206,101973.64859974093
2022-07-12,2022-07-11,1.0,7.119,100742.49297551424
2022-07-13,2022-07-12,1.0,7.145,101110.42454137508
2022-07-14,2022-07-13,1.0,7.195,101817.98524495364
2022-07-15,2022-07-14,1.0,7.074,100105.68834229355
2022-07-18,2022-07-15,1.0,7.205,101959.49738566935
2022-07-19,2022-07-18,1.0,7.231,102327.4289515302
2022-07-20,2022-07-19,1.0,7.323,103629.34064611474
2022-07-21,2022-07-20,1.0,7.252,102624.60444703318
2022-07-22,2022-07-21,1.0,7.187,101704.77553238107
2022-07-25,2022-07-22,1.0,7.116,100700.03933329953
2022-07-26,2022-07-25,1.0,7.202,101917.04374345463
2022-07-27,2022-07-26,1.0,7.233,102355.73137967334
2022-07-28,2022-07-27,1.0,7.252,102624.60444703318
2022-07-29,2022-07-28,1.0,7.194,101803.83403088206
2022-08-01,2022-07-29,1.0,7.256,102681.20930331948
2022-08-02,2022-08-01,1.0,7.075,100119.83955636511
2022-08-03,2022-08-02,1.0,7.016,99284.91792614243
2022-08-04,2022-08-03,1.0,7.04,99624.54706386013
2022-08-05,2022-08-04,1.0,7.186,101690.6243183095
2022-08-08,2022-08-05,1.0,7.226,102256.67288117234
2022-08-09,2022-08-08,1.0,7.247,102553.84837667533
2022-08-10,2022-08-09,1.0,7.233,102355.73137967334
2022-08-11,2022-08-10,1.0,7.376,104379.35499190801
2022-08-12,2022-08-11,1.0,7.363,104195.38920897758
2022-08-15,2022-08-12,1.0,7.373,104336.90134969329
2022-08-16,2022-08-15,1.0,7.392,104605.77441705314
2022-08-17,2022-08-16,1.0,7.44,105285.03269248854
2022-08-18,2022-08-17,1.0,7.413,104902.94991255613
2022-08-19,2022-08-18,1.0,7.315,103516.13093354217
2022-08-22,2022-08-19,1.0,7.407,104818.0426281267
2022-08-23,2022-08-22,1.0,7.409,104846.34505626984
2022-08-24,2022-08-23,1.0,7.197,101846.28767309678
2022-08-25,2022-08-24,1.0,7.236,102398.18502188806
2022-08-26,2022-08-25,1.0,7.22,102171.76559674292
2022-08-29,2022-08-26,1.0,6.3,89152.64865089755
2022-08-30,2022-08-29,1.0,6.291,89025.28772425343
2022-08-31,2022-08-30,1.0,6.157,87129.0250386629
2022-09-01,2022-08-31,1.0,6.135,86817.69832908834
2022-09-02,2022-09-01,1.0,6.146,86973.36168387561
2022-09-05,2022-09-02,1.0,6.177,87412.04932009432
2022-09-06,2022-09-05,1.0,6.283,88912.07801168086
2022-09-07,2022-09-06,1.0,6.299,89138.49743682599
2022-09-08,2022-09-07,1.0,6.277,88827.17072725143
2022-09-09,2022-09-08,1.0,6.315,89364.91686197113
2022-09-13,2022-09-09,1.0,6.299,89138.49743682599
2022-09-14,2022-09-13,1.0,6.251,88459.23916139058
2022-09-15,2022-09-14,1.0,6.108,86435.61554915592
2022-09-16,2022-09-15,1.0,5.956,84284.63101027712
2022-09-19,2022-09-16,1.0,5.919,83761.036089629
2022-09-20,2022-09-19,1.0,5.949,84185.57251177612
2022-09-21,2022-09-20,1.0,5.979,84610.10893392326
2022-09-22,2022-09-21,1.0,5.97,84482.74800727911
2022-09-23,2022-09-22,1.0,5.899,83478.01180819757
2022-09-26,2022-09-23,1.0,5.806,82161.94889954147
2022-09-27,2022-09-26,1.0,5.915,83704.43123334271
2022-09-28,2022-09-27,1.0,5.776,81737.41247739433
2022-09-29,2022-09-28,1.0,5.791,81949.68068846791
2022-09-30,2022-09-29,1.0,5.713,80845.88599088536
2022-10-10,2022-09-30,1.0,5.647,79911.90586216167
2022-10-11,2022-10-10,1.0,5.682,80407.19835466666
2022-10-12,2022-10-11,1.0,5.818,82331.76346840031
2022-10-13,2022-10-12,1.0,5.833,82544.03167947389
2022-10-14,2022-10-13,1.0,5.981,84638.4113620664
2022-10-17,2022-10-14,1.0,6.008,85020.49414199882
2022-10-18,2022-10-17,1.0,6.035,85402.57692193124
2022-10-19,2022-10-18,1.0,5.984,84680.8650042811
2022-10-20,2022-10-19,1.0,5.964,84397.8407228497
2022-10-21,2022-10-20,1.0,5.964,84397.8407228497
2022-10-24,2022-10-21,1.0,5.913,83676.12880519957
2022-10-25,2022-10-24,1.0,5.866,83011.02174383572
2022-10-26,2022-10-25,1.0,5.987,84723.31864649583
2022-10-27,2022-10-26,1.0,5.969,84468.59679320754
2022-10-28,2022-10-27,1.0,5.779,81779.86611960904
2022-10-31,2022-10-28,1.0,5.814,82275.15861211403
2022-11-01,2022-10-31,1.0,5.959,84327.08465249183
2022-11-02,2022-11-01,1.0,6.002,84935.58685756939
2022-11-03,2022-11-02,1.0,6.005,84978.0404997841
2022-11-04,2022-11-03,1.0,6.157,87129.0250386629
2022-11-07,2022-11-04,1.0,6.141,86902.60561351776
2022-11-08,2022-11-07,1.0,6.147,86987.51289794719
2022-11-09,2022-11-08,1.0,6.13,86746.94225873049
2022-11-10,2022-11-09,1.0,6.109,86449.7667632275
2022-11-11,2022-11-10,1.0,6.145,86959.21046980403
2022-11-14,2022-11-11,1.0,6.135,86817.69832908834
2022-11-15,2022-11-14,1.0,6.241,88317.72702067487
2022-11-16,2022-11-15,1.0,6.212,87907.3418125993
2022-11-17,2022-11-16,1.0,6.225,88091.30759552972
2022-11-18,2022-11-17,1.0,6.213,87921.49302667088
2022-11-21,2022-11-18,1.0,6.206,87822.43452816989
2022-11-22,2022-11-21,1.0,6.14,86888.45439944619
2022-11-23,2022-11-22,1.0,6.129,86732.79104465891
2022-11-24,2022-11-23,1.0,6.13,86746.94225873049
2022-11-25,2022-11-24,1.0,6.098,86294.1034084402
2022-11-28,2022-11-25,1.0,6.071,85912.02062850779
2022-11-29,2022-11-28,1.0,6.171,87327.1420356649
2022-11-30,2022-11-29,1.0,6.157,87129.0250386629
2022-12-01,2022-11-30,1.0,6.19,87596.01510302475
2022-12-02,2022-12-01,1.0,6.175,87383.74689195117
