candidate_id,metric,window_id,candidate_value,incumbent_value,normalized_score,comparable,passed,reason_code
R0539,net_cagr,full,0.273616848726818,0.22827288231482012,1.9863930376741932,True,True,PASS
R0539,max_drawdown,full,-0.20194954536072063,-0.23930043158137382,1.867544311032658,True,True,PASS
R0539,calmar,full,1.3548772701522345,0.9539175537892677,4.203295292871232,True,True,PASS
R0539,profit_factor,full,3.0492499963813358,2.559187275003216,1.2766102899536182,True,True,PASS
R0539,net_cagr,2021,-0.001240647265367656,-0.02006222495348564,93.81600361752446,True,True,PASS
R0539,max_drawdown,2021,-0.14959180949786433,-0.16390070095531006,0.7154445728722872,True,True,PASS
R0539,calmar,2021,-0.00829355076011276,-0.12240475383296806,93.22448638601894,True,True,PASS
R0539,net_cagr,2022,0.10028427122875172,0.046605477191796085,11.517700766382173,True,True,PASS
R0539,max_drawdown,2022,-0.0966340454934469,-0.1086605991095978,0.7378665750480926,True,True,PASS
R0539,calmar,2022,1.037773703011868,0.4289087081582224,14.195678084228561,True,True,PASS
R0539,net_cagr,2023,-0.012982411874407518,-0.027223798054621162,52.312267934253974,True,True,PASS
R0539,max_drawdown,2023,-0.14391843581230368,-0.1563365538682875,0.6209059027991907,True,True,PASS
R0539,calmar,2023,-0.09020673273116302,-0.17413584591072048,48.197493595079756,True,True,PASS
R0539,net_cagr,2024,0.3097347299277611,0.24534582816542838,2.6244139647207474,True,True,PASS
R0539,max_drawdown,2024,-0.18231061322144249,-0.1823126122341735,9.995063655066089e-05,True,True,PASS
R0539,calmar,2024,1.698939652797633,1.345742486813206,2.6245523898172958,True,True,PASS
R0539,net_cagr,2025,0.5542567460861132,0.495062798916444,1.1956856241112928,True,True,PASS
R0539,max_drawdown,2025,-0.11730043754648212,-0.13940725597655257,1.105340921503523,True,True,PASS
R0539,calmar,2025,4.725103824668006,3.5511982173991754,3.3056606120076686,True,True,PASS
R0539,net_cagr,2026_ytd,1.2400434907611495,1.133113302903078,0.9436848687956669,True,True,PASS
R0539,max_drawdown,2026_ytd,-0.1208663277918196,-0.12085951871133305,-0.000375592012895651,True,True,PASS
R0539,calmar,2026_ytd,10.259627419946131,9.375457679998402,0.9430683494353748,True,True,PASS
R1319,net_cagr,full,0.296423480303325,0.22827288231482012,2.9854881270792264,True,True,PASS
R1319,max_drawdown,full,-0.18362301034127493,-0.23930043158137382,2.783871062004942,True,True,PASS
R1319,calmar,full,1.6143046546966162,0.9539175537892677,6.922894942902334,True,True,PASS
R1319,profit_factor,full,3.5178561153134944,2.559187275003216,2.4973262662305524,True,True,PASS
R1319,net_cagr,2021,0.009272568526389247,-0.02006222495348564,146.21904373960385,True,True,PASS
R1319,max_drawdown,2021,-0.1455646207109157,-0.16390070095531006,0.916804012219719,True,True,PASS
R1319,calmar,2021,0.06370070200508487,-0.12240475383296806,152.04103599767868,True,True,PASS
R1319,net_cagr,2022,0.17103600496121318,0.046605477191796085,26.69869192784932,True,True,PASS
R1319,max_drawdown,2022,-0.07931327745150063,-0.1086605991095978,1.8005497177191612,True,True,PASS
R1319,calmar,2022,2.156461193597758,0.4289087081582224,40.27785989372477,True,True,PASS
R1319,net_cagr,2023,-0.025913843337855846,-0.027223798054621162,4.811800007247536,True,True,PASS
R1319,max_drawdown,2023,-0.14927963100108121,-0.1563365538682875,0.3528461433603138,True,True,PASS
R1319,calmar,2023,-0.17359262723303592,-0.17413584591072048,0.31195109475797866,True,True,PASS
R1319,net_cagr,2024,0.3183600489241134,0.24534582816542838,2.9759715624532252,True,True,PASS
R1319,max_drawdown,2024,-0.182313544590895,-0.1823126122341735,-4.661783607473604e-05,True,True,PASS
R1319,calmar,2024,1.7462226936484717,1.345742486813206,2.975905202960675,True,True,PASS
R1319,net_cagr,2025,0.6388776239934979,0.495062798916444,2.9049814567328602,True,True,PASS
R1319,max_drawdown,2025,-0.1124837334598292,-0.13940725597655257,1.3461761258361689,True,True,PASS
R1319,calmar,2025,5.679733454274589,3.5511982173991754,5.9938508260299495,True,True,PASS
R1319,net_cagr,2026_ytd,1.1800764092357414,1.133113302903078,0.41446081528071604,True,True,PASS
R1319,max_drawdown,2026_ytd,-0.12086074777817968,-0.12085951871133305,-6.779589282586216e-05,True,True,PASS
R1319,calmar,2026_ytd,9.763934370169382,9.375457679998402,0.4143549077073398,True,True,PASS
R1077,net_cagr,full,0.285639136920921,0.22827288231482012,2.5130560417152337,True,True,PASS
R1077,max_drawdown,full,-0.19824291243353398,-0.23930043158137382,2.05287595739199,True,True,PASS
R1077,calmar,full,1.4408542197779144,0.9539175537892677,5.104599072051642,True,True,PASS
R1077,profit_factor,full,3.4102378717167126,2.559187275003216,2.2169814222562176,True,True,PASS
R1077,net_cagr,2021,0.009272568526389247,-0.02006222495348564,146.21904373960385,True,True,PASS
R1077,max_drawdown,2021,-0.1455646207109157,-0.16390070095531006,0.916804012219719,True,True,PASS
R1077,calmar,2021,0.06370070200508487,-0.12240475383296806,152.04103599767868,True,True,PASS
R1077,net_cagr,2022,0.1481026951902522,0.046605477191796085,21.77795918294398,True,True,PASS
R1077,max_drawdown,2022,-0.09663810852681953,-0.1086605991095978,0.7376172952781219,True,True,PASS
R1077,calmar,2022,1.5325496064438175,0.4289087081582224,25.73137073911934,True,True,PASS
R1077,net_cagr,2023,-0.025913843337855846,-0.027223798054621162,4.811800007247536,True,True,PASS
R1077,max_drawdown,2023,-0.14927963100108121,-0.1563365538682875,0.3528461433603138,True,True,PASS
R1077,calmar,2023,-0.17359262723303592,-0.17413584591072048,0.31195109475797866,True,True,PASS
R1077,net_cagr,2024,0.29378854140702115,0.24534582816542838,1.9744665562003973,True,True,PASS
R1077,max_drawdown,2024,-0.182311947693078,-0.1823126122341735,3.3227054774265255e-05,True,True,PASS
R1077,calmar,2024,1.6114607140373152,1.345742486813206,1.9745102040535623,True,True,PASS
R1077,net_cagr,2025,0.6388776239934979,0.495062798916444,2.9049814567328602,True,True,PASS
R1077,max_drawdown,2025,-0.1124837334598292,-0.13940725597655257,1.3461761258361689,True,True,PASS
R1077,calmar,2025,5.679733454274589,3.5511982173991754,5.9938508260299495,True,True,PASS
R1077,net_cagr,2026_ytd,1.151538939385023,1.133113302903078,0.16261071540452238,True,True,PASS
R1077,max_drawdown,2026_ytd,-0.12086074777817968,-0.12085951871133305,-6.779589282586216e-05,True,True,PASS
R1077,calmar,2026_ytd,9.527815776040756,9.375457679998402,0.16250736896545845,True,True,PASS
R1353,net_cagr,full,0.28483307008427294,0.22827288231482012,2.477744495793787,True,True,PASS
R1353,max_drawdown,full,-0.1823132458376544,-0.23930043158137382,2.849359287185968,True,True,PASS
R1353,calmar,full,1.5623278976553903,0.9539175537892677,6.378018115394993,True,True,PASS
R1353,profit_factor,full,3.4906701191975724,2.559187275003216,2.426506918277238,True,True,PASS
R1353,net_cagr,2021,0.027592331454190377,-0.02006222495348564,237.53375569341546,True,True,PASS
R1353,max_drawdown,2021,-0.1306148985864375,-0.16390070095531006,1.6642901184436296,True,True,PASS
R1353,calmar,2021,0.21124949567625703,-0.12240475383296806,272.5827543957364,True,True,PASS
R1353,net_cagr,2022,0.17103600496121318,0.046605477191796085,26.69869192784932,True,True,PASS
R1353,max_drawdown,2022,-0.07931327745150063,-0.1086605991095978,1.8005497177191612,True,True,PASS
R1353,calmar,2022,2.156461193597758,0.4289087081582224,40.27785989372477,True,True,PASS
R1353,net_cagr,2023,-0.007488802066408895,-0.027223798054621162,72.49170725045951,True,True,PASS
R1353,max_drawdown,2023,-0.14770310264042052,-0.1563365538682875,0.4316725613933483,True,True,PASS
R1353,calmar,2023,-0.05070172482862594,-0.17413584591072048,70.88380938257781,True,True,PASS
R1353,net_cagr,2024,0.3183600489241134,0.24534582816542838,2.9759715624532252,True,True,PASS
R1353,max_drawdown,2024,-0.182313544590895,-0.1823126122341735,-4.661783607473604e-05,True,True,PASS
R1353,calmar,2024,1.7462226936484717,1.345742486813206,2.975905202960675,True,True,PASS
R1353,net_cagr,2025,0.5587875617217362,0.495062798916444,1.287205642289586,True,True,PASS
R1353,max_drawdown,2025,-0.11248749171210426,-0.13940725597655257,1.3459882132224161,True,True,PASS
R1353,calmar,2025,4.967552864916514,3.5511982173991754,3.9883852176369,True,True,PASS
R1353,net_cagr,2026_ytd,1.0613944858320479,1.133113302903078,-0.6329359728394673,True,True,PASS
R1353,max_drawdown,2026_ytd,-0.12086074777817968,-0.12085951871133305,-6.779589282586216e-05,True,True,PASS
R1353,calmar,2026_ytd,8.781961930105426,9.375457679998402,-0.6330312291411,True,True,PASS
R1297,net_cagr,full,0.2803008021604896,0.22827288231482012,2.2791984452150444,True,True,PASS
R1297,max_drawdown,full,-0.2254367659133768,-0.23930043158137382,0.6931832833998501,True,True,PASS
R1297,calmar,full,1.243367740061504,0.9539175537892677,3.0343312702701297,True,True,PASS
R1297,profit_factor,full,3.3250437564239914,2.559187275003216,1.9950512907001254,True,True,PASS
R1297,net_cagr,2021,0.009272568526389247,-0.02006222495348564,146.21904373960385,True,True,PASS
R1297,max_drawdown,2021,-0.1455646207109157,-0.16390070095531006,0.916804012219719,True,True,PASS
R1297,calmar,2021,0.06370070200508487,-0.12240475383296806,152.04103599767868,True,True,PASS
R1297,net_cagr,2022,0.15648335579333073,0.046605477191796085,23.5761728496745,True,True,PASS
R1297,max_drawdown,2022,-0.07931327745150063,-0.1086605991095978,1.8005497177191612,True,True,PASS
R1297,calmar,2022,1.972978053882831,0.4289087081582224,35.99995328504754,True,True,PASS
R1297,net_cagr,2023,-0.005817761283351652,-0.027223798054621162,78.62986908851204,True,True,PASS
R1297,max_drawdown,2023,-0.1684284203488371,-0.1563365538682875,-0.6045933240274807,True,True,PASS
R1297,calmar,2023,-0.03454144657595384,-0.17413584591072048,80.16408029300109,True,True,PASS
R1297,net_cagr,2024,0.27087960173011916,0.24534582816542838,1.0407258095896468,True,True,PASS
R1297,max_drawdown,2024,-0.18231095007578058,-0.1823126122341735,8.310791964616375e-05,True,True,PASS
R1297,calmar,2024,1.4858109269768138,1.345742486813206,1.0408264696710126,True,True,PASS
R1297,net_cagr,2025,0.5843380816087478,0.495062798916444,1.8033122845768808,True,True,PASS
R1297,max_drawdown,2025,-0.1124878682170185,-0.13940725597655257,1.3459693879767038,True,True,PASS
R1297,calmar,2025,5.194676464855809,3.5511982173991754,4.627954135042011,True,True,PASS
R1297,net_cagr,2026_ytd,1.151538939385023,1.133113302903078,0.16261071540452238,True,True,PASS
R1297,max_drawdown,2026_ytd,-0.12086074777817968,-0.12085951871133305,-6.779589282586216e-05,True,True,PASS
R1297,calmar,2026_ytd,9.527815776040756,9.375457679998402,0.16250736896545845,True,True,PASS
R1091,net_cagr,full,0.26320617427588666,0.22827288231482012,1.5303303487835527,True,True,PASS
R1091,max_drawdown,full,-0.20194954536072063,-0.23930043158137382,1.867544311032658,True,True,PASS
R1091,calmar,full,1.3033264016799342,0.9539175537892677,3.6628830919685056,True,True,PASS
R1091,profit_factor,full,2.997247843466083,2.559187275003216,1.1411450104794605,True,True,PASS
R1091,net_cagr,2021,-0.001240647265367656,-0.02006222495348564,93.81600361752446,True,True,PASS
R1091,max_drawdown,2021,-0.14959180949786433,-0.16390070095531006,0.7154445728722872,True,True,PASS
R1091,calmar,2021,-0.00829355076011276,-0.12240475383296806,93.22448638601894,True,True,PASS
R1091,net_cagr,2022,0.10028427122875172,0.046605477191796085,11.517700766382173,True,True,PASS
R1091,max_drawdown,2022,-0.0966340454934469,-0.1086605991095978,0.7378665750480926,True,True,PASS
R1091,calmar,2022,1.037773703011868,0.4289087081582224,14.195678084228561,True,True,PASS
R1091,net_cagr,2023,-0.01470753681205017,-0.027223798054621162,45.97544111023256,True,True,PASS
R1091,max_drawdown,2023,-0.15922656349359732,-0.1563365538682875,-0.14450048126549161,True,True,PASS
R1091,calmar,2023,-0.09236861293336635,-0.17413584591072048,46.956002969817156,True,True,PASS
R1091,net_cagr,2024,0.30824899495159186,0.24534582816542838,2.563857199306035,True,True,PASS
R1091,max_drawdown,2024,-0.18231363469773165,-0.1823126122341735,-5.112317790767487e-05,True,True,PASS
R1091,calmar,2024,1.6907621608370418,1.345742486813206,2.5637867378391372,True,True,PASS
R1091,net_cagr,2025,0.5311296818737516,0.495062798916444,0.7285314718910025,True,True,PASS
R1091,max_drawdown,2025,-0.11088453224589478,-0.13940725597655257,1.4261361865328899,True,True,PASS
R1091,calmar,2025,4.789934818825151,3.5511982173991754,3.48822151170486,True,True,PASS
R1091,net_cagr,2026_ytd,1.1461939288318654,1.133113302903078,0.11543969958939157,True,True,PASS
R1091,max_drawdown,2026_ytd,-0.1208663277918196,-0.12085951871133305,-0.000375592012895651,True,True,PASS
R1091,calmar,2026_ytd,9.4831534123058,9.375457679998402,0.11486983994088786,True,True,PASS
R1351,net_cagr,full,0.24651712741961052,0.22827288231482012,0.7992296290204565,True,True,PASS
R1351,max_drawdown,full,-0.23745581730853615,-0.23930043158137382,0.0922307136418831,True,True,PASS
R1351,calmar,full,1.038159983670986,0.9539175537892677,0.8831206590871542,True,True,PASS
R1351,profit_factor,full,2.8486538069910563,2.559187275003216,0.7540584851948793,True,True,PASS
R1351,net_cagr,2021,0.009272568526389247,-0.02006222495348564,146.21904373960385,True,True,PASS
R1351,max_drawdown,2021,-0.1455646207109157,-0.16390070095531006,0.916804012219719,True,True,PASS
R1351,calmar,2021,0.06370070200508487,-0.12240475383296806,152.04103599767868,True,True,PASS
R1351,net_cagr,2022,0.12234716578243732,0.046605477191796085,16.251671081263815,True,True,PASS
R1351,max_drawdown,2022,-0.07588582287314571,-0.1086605991095978,2.0108347462968705,True,True,PASS
R1351,calmar,2022,1.6122532661595903,0.4289087081582224,27.58966035179772,True,True,PASS
R1351,net_cagr,2023,-0.012956346192137036,-0.027223798054621162,52.4080138776311,True,True,PASS
R1351,max_drawdown,2023,-0.16815602968891907,-0.1563365538682875,-0.5909737910315797,True,True,PASS
R1351,calmar,2023,-0.07704954866088169,-0.17413584591072048,55.75319472110009,True,True,PASS
R1351,net_cagr,2024,0.2388463331891788,0.24534582816542838,-0.26491157501431767,True,True,PASS
R1351,max_drawdown,2024,-0.18231282027214635,-0.1823126122341735,-1.0401898642431467e-05,True,True,PASS
R1351,calmar,2024,1.3100907156866006,1.345742486813206,-0.2649226837671651,True,True,PASS
R1351,net_cagr,2025,0.510776047212343,0.495062798916444,0.31739909220185814,True,True,PASS
R1351,max_drawdown,2025,-0.11248275497050053,-0.13940725597655257,1.3462250503026025,True,True,PASS
R1351,calmar,2025,4.540927605714298,3.5511982173991754,2.7870294129624225,True,True,PASS
R1351,net_cagr,2026_ytd,1.0225293056787481,1.133113302903078,-0.9759306235396733,True,True,PASS
R1351,max_drawdown,2026_ytd,-0.12086234159314346,-0.12085951871133305,-0.00015571145963594394,True,True,PASS
R1351,calmar,2026_ytd,8.460280449644674,9.375457679998402,-0.9761413912690005,True,True,PASS
R1101,net_cagr,full,0.26195662821125665,0.22827288231482012,1.4755912114861702,True,True,PASS
R1101,max_drawdown,full,-0.19112982559235203,-0.23930043158137382,2.4085302994510873,True,True,PASS
R1101,calmar,full,1.370569074708237,0.9539175537892677,4.367793833585465,True,True,PASS
R1101,profit_factor,full,2.7998106704543475,2.559187275003216,0.6268224234086952,True,True,PASS
R1101,net_cagr,2021,0.04363247146116178,-0.02006222495348564,317.4857054106604,True,True,PASS
R1101,max_drawdown,2021,-0.13806253969694404,-0.16390070095531006,1.2919080629183017,True,True,PASS
R1101,calmar,2021,0.31603410712955016,-0.12240475383296806,358.18777231544965,True,True,PASS
R1101,net_cagr,2022,0.10673357311860565,0.046605477191796085,12.901508481366626,True,True,PASS
R1101,max_drawdown,2022,-0.07999023192994392,-0.1086605991095978,1.7590164490525984,True,True,PASS
R1101,calmar,2022,1.3343325871599392,0.4289087081582224,21.10994395263504,True,True,PASS
R1101,net_cagr,2023,-0.017312103746738194,-0.027223798054621162,36.40819803319282,True,True,PASS
R1101,max_drawdown,2023,-0.14394698062730282,-0.1563365538682875,0.6194786620492335,True,True,PASS
R1101,calmar,2023,-0.12026722388544883,-0.17413584591072048,30.934826625466943,True,True,PASS
R1101,net_cagr,2024,0.28837512560263967,0.24534582816542838,1.753822258114701,True,True,PASS
R1101,max_drawdown,2024,-0.1823088104590731,-0.1823126122341735,0.00019008875501991273,True,True,PASS
R1101,calmar,2024,1.581794784774692,1.345742486813206,1.7540673663389434,True,True,PASS
R1101,net_cagr,2025,0.4966214374665978,0.495062798916444,0.031483653257026026,True,True,PASS
R1101,max_drawdown,2025,-0.13940511830085378,-0.13940725597655257,0.00010688378493939338,True,True,PASS
R1101,calmar,2025,3.562433313207527,3.5511982173991754,0.03163747873409311,True,True,PASS
R1101,net_cagr,2026_ytd,1.0993565763786326,1.133113302903078,-0.2979113071743085,True,True,PASS
R1101,max_drawdown,2026_ytd,-0.1208663277918196,-0.12085951871133305,-0.000375592012895651,True,True,PASS
R1101,calmar,2026_ytd,9.095639757271078,9.375457679998402,-0.2984578804342395,True,True,PASS
R0004,net_cagr,full,0.23511681333800638,0.22827288231482012,0.29981358073656444,True,True,PASS
R0004,max_drawdown,full,-0.2489293663447889,-0.23930043158137382,-0.4814467381707539,True,True,PASS
R0004,calmar,full,0.9445121593743547,0.9539175537892677,-0.09859756094802634,True,True,PASS
R0004,profit_factor,full,2.6539015770499264,2.559187275003216,0.2467301578430245,True,True,PASS
R0004,net_cagr,2021,-0.02006222495348564,-0.02006222495348564,0.0,True,True,PASS
R0004,max_drawdown,2021,-0.16390070095531006,-0.16390070095531006,0.0,True,True,PASS
R0004,calmar,2021,-0.12240475383296806,-0.12240475383296806,0.0,True,True,PASS
R0004,net_cagr,2022,0.04733401592275044,0.046605477191796085,0.15632041014325196,True,True,PASS
R0004,max_drawdown,2022,-0.09663748549041651,-0.1086605991095978,0.7376555205046916,True,True,PASS
R0004,calmar,2022,0.48981009473228204,0.4289087081582224,1.4199149006691056,True,True,PASS
R0004,net_cagr,2023,-0.013402722185728244,-0.027223798054621162,50.76836024555666,True,True,PASS
R0004,max_drawdown,2023,-0.15130577752053787,-0.1563365538682875,0.2515388173874812,True,True,PASS
R0004,calmar,2023,-0.08858037284074623,-0.17413584591072048,49.131454022303124,True,True,PASS
R0004,net_cagr,2024,0.2799819846895124,0.24534582816542838,1.4117279589824552,True,True,PASS
R0004,max_drawdown,2024,-0.1823135565732017,-0.1823126122341735,-4.72169514098564e-05,True,True,PASS
R0004,calmar,2024,1.5357167615623544,1.345742486813206,1.4116688490605522,True,True,PASS
R0004,net_cagr,2025,0.4950308434850583,0.495062798916444,-0.0006454823803286973,True,True,PASS
R0004,max_drawdown,2025,-0.13940533610244443,-0.13940725597655257,9.599370540680502e-05,True,True,PASS
R0004,calmar,2025,3.551017897344161,3.5511982173991754,-0.0005077724305302244,True,True,PASS
R0004,net_cagr,2026_ytd,1.0993565763786326,1.133113302903078,-0.2979113071743085,True,True,PASS
R0004,max_drawdown,2026_ytd,-0.1208663277918196,-0.12085951871133305,-0.000375592012895651,True,True,PASS
R0004,calmar,2026_ytd,9.095639757271078,9.375457679998402,-0.2984578804342395,True,True,PASS
R0512,net_cagr,full,0.2490505287943261,0.22827288231482012,0.9102108962224743,True,True,PASS
R0512,max_drawdown,full,-0.19485458662534272,-0.23930043158137382,2.222292247801553,True,True,PASS
R0512,calmar,full,1.2781353167384701,0.9539175537892677,3.3988027755785097,True,True,PASS
R0512,profit_factor,full,2.9626853057767053,2.559187275003216,1.0511098183777434,True,True,PASS
R0512,net_cagr,2021,0.009272568526389247,-0.02006222495348564,146.21904373960385,True,True,PASS
R0512,max_drawdown,2021,-0.1455646207109157,-0.16390070095531006,0.916804012219719,True,True,PASS
R0512,calmar,2021,0.06370070200508487,-0.12240475383296806,152.04103599767868,True,True,PASS
R0512,net_cagr,2022,0.13062202496698383,0.046605477191796085,18.02718324917766,True,True,PASS
R0512,max_drawdown,2022,-0.0966340454934469,-0.1086605991095978,0.7378665750480926,True,True,PASS
R0512,calmar,2022,1.351718478720233,0.4289087081582224,21.51529574963983,True,True,PASS
R0512,net_cagr,2023,-0.0004371979837834994,-0.027223798054621162,98.39405955441515,True,True,PASS
R0512,max_drawdown,2023,-0.13723102633030815,-0.1563365538682875,0.9552763768989674,True,True,PASS
R0512,calmar,2023,-0.003185853778657794,-0.17413584591072048,98.17047790361832,True,True,PASS
R0512,net_cagr,2024,0.25934736161396765,0.24534582816542838,0.570685613578011,True,True,PASS
R0512,max_drawdown,2024,-0.1823086626322975,-0.1823126122341735,0.000197480093799829,True,True,PASS
R0512,calmar,2024,1.4225728929680717,1.345742486813206,0.5709146207964676,True,True,PASS
R0512,net_cagr,2025,0.49716875087730084,0.495062798916444,0.04253908727268906,True,True,PASS
R0512,max_drawdown,2025,-0.112488178991763,-0.13940725597655257,1.3459538492394791,True,True,PASS
R0512,calmar,2025,4.419742192765928,3.5511982173991754,2.4457772340369557,True,True,PASS
R0512,net_cagr,2026_ytd,0.9755010667510862,1.133113302903078,-1.390966249784409,True,False,NONINFERIORITY_NET_CAGR_2026_YTD
R0512,max_drawdown,2026_ytd,-0.12086234159314346,-0.12085951871133305,-0.00015571145963594394,True,True,PASS
R0512,calmar,2026_ytd,8.071174642924728,9.375457679998402,-1.3911673238696722,True,False,NONINFERIORITY_CALMAR_2026_YTD
R1327,net_cagr,full,0.24781209122088232,0.22827288231482012,0.8559583910240778,True,True,PASS
R1327,max_drawdown,full,-0.22589912822113845,-0.23930043158137382,0.6700651680117681,True,True,PASS
R1327,calmar,full,1.0970033092748048,0.9539175537892677,1.4999803171369945,True,True,PASS
R1327,profit_factor,full,2.873274869323248,2.559187275003216,0.8181961968626345,True,True,PASS
R1327,net_cagr,2021,-0.01445288898711572,-0.02006222495348564,27.959690310397736,True,True,PASS
R1327,max_drawdown,2021,-0.13061545536607122,-0.16390070095531006,1.664262279461943,True,True,PASS
R1327,calmar,2021,-0.1106522114600384,-0.12240475383296806,9.60137740154033,True,True,PASS
R1327,net_cagr,2022,0.12234716578243732,0.046605477191796085,16.251671081263815,True,True,PASS
R1327,max_drawdown,2022,-0.07588582287314571,-0.1086605991095978,2.0108347462968705,True,True,PASS
R1327,calmar,2022,1.6122532661595903,0.4289087081582224,27.58966035179772,True,True,PASS
R1327,net_cagr,2023,-0.02649917439769911,-0.027223798054621162,2.661728739936231,True,True,PASS
R1327,max_drawdown,2023,-0.16338591549894954,-0.1563365538682875,-0.3524680815331029,True,True,PASS
R1327,calmar,2023,-0.16218762992376465,-0.17413584591072048,6.861433913544538,True,True,PASS
R1327,net_cagr,2024,0.26923694177116175,0.24534582816542838,0.9737729711721207,True,True,PASS
R1327,max_drawdown,2024,-0.18230971294654374,-0.1823126122341735,0.00014496438148770005,True,True,PASS
R1327,calmar,2024,1.4768107382743043,1.345742486813206,0.9739474880627076,True,True,PASS
R1327,net_cagr,2025,0.512487867500258,0.495062798916444,0.3519769334709183,True,True,PASS
R1327,max_drawdown,2025,-0.11248905110218299,-0.13940725597655257,1.3459102437184796,True,True,PASS
R1327,calmar,2025,4.5558911065462135,3.5511982173991754,2.829165897370985,True,True,PASS
R1327,net_cagr,2026_ytd,1.078286494242402,1.133113302903078,-0.48385989750722863,True,True,PASS
R1327,max_drawdown,2026_ytd,-0.12086074777817968,-0.12085951871133305,-6.779589282586216e-05,True,True,PASS
R1327,calmar,2026_ytd,8.921726152327157,9.375457679998402,-0.4839566698052893,True,True,PASS
